LossBefore,MaxReturn,AveragePolicyStd,ExplainedVariance,MeanKL,Entropy,MaxKL,MinReturn,Perplexity,LossAfter,Time,ItrTime,NumTrajs,AverageReturn,StdReturn,TotalExecTime
-0.0,0.0,0.82843,1,0.0,2.4367,0.0,0.0,11.4353,-0.0,5.552412986755371,5.5524208545684814,40,0.0,0.0,5.486278295516968
0.011408,600.0,0.82843,0.418306292741,0.015738,2.4367,0.25046,0.0,11.4353,-0.0023438,9.199982643127441,3.6398134231567383,40,15.0,93.674969976,3.594241142272949
-0.000140868,700.0,0.830065,0.571573179962,0.0663731,2.44241,0.584121,0.0,11.5007,-0.0383442,13.325377225875854,4.120633125305176,40,50.0,176.068168617,4.074564456939697
-0.0175193,5000.0,0.829884,0.626015105414,0.389242,2.44234,2.07884,0.0,11.4999,-0.125521,17.402776956558228,4.0717644691467285,40,1962.5,1703.92011256,4.0323052406311035
-0.0122577,7600.0,0.826928,0.899853676456,0.53374,2.43358,0.774068,4600.0,11.3996,-0.0807659,20.657752990722656,3.245971918106079,40,6205.0,731.077971218,3.197465658187866
-0.00221892,4300.0,0.824143,0.187053959256,1.74759,2.42745,2.71693,0.0,11.3299,-0.207455,24.072514295578003,3.4045894145965576,40,1170.0,934.130611853,3.360167980194092
0.0338007,1800.0,0.822623,0.204242980897,1.13562,2.42634,1.69542,0.0,11.3174,-0.120446,28.49983787536621,4.418775796890259,40,602.5,429.236240315,4.357725143432617
