MeanKL,ExplainedVariance,Entropy,MaxReturn,AverageReturn,ItrTime,MaxKL,LossAfter,MinReturn,AveragePolicyStd,TotalExecTime,Perplexity,Time,LossBefore,StdReturn,NumTrajs
0.327859,0.434102286433,2.73374,16700.0,7555.0,12.609994649887085,1.74486,-0.0677187,200.0,0.949513,12.465894222259521,15.3903,12.60998821258545,-0.00620009,4116.73110611,20
0.022926,0.842594279071,2.72754,21500.0,15190.0,11.758710145950317,0.141027,-0.00776295,0.0,0.946772,11.641039848327637,15.2952,24.373584747314453,0.00256525,7381.99837442,20
0.031088,0.853423958023,2.72882,22400.0,17905.0,11.340322017669678,0.142012,-0.0236752,3700.0,0.947389,11.23861813545227,15.3148,35.723196506500244,-0.0134927,5158.7280409,20
0.0649566,0.871185151815,2.72207,22400.0,18240.0,11.43736219406128,0.463829,-0.0255234,4700.0,0.944192,11.385220050811768,15.2118,47.16903829574585,-0.00244307,4579.01736184,20
0.133281,0.781656130643,2.72085,20200.0,16110.0,12.484577417373657,0.635045,-0.0638898,0.0,0.943634,12.301903009414673,15.1933,59.66444993019104,-0.0207393,4525.47235104,20
0.0867899,0.822703771607,2.71048,23000.0,16665.0,11.67575740814209,0.225177,-0.0344938,0.0,0.938629,11.639329671859741,15.0365,71.3491313457489,-0.0105897,5972.71085856,20
0.0888471,0.830625407258,2.70519,23300.0,19265.0,12.062607049942017,0.391229,-0.0229195,10700.0,0.936153,12.025871992111206,14.9571,83.4187023639679,-0.00391524,2897.63265443,20
