MeanKL,MaxKL,Entropy,Time,AverageReturn,ItrTime,MinReturn,LossAfter,StdReturn,AveragePolicyStd,Perplexity,TotalExecTime,MaxReturn,NumTrajs,ExplainedVariance,LossBefore
0.041047,6.47866,3.08155,13.82098126411438,330.0,13.820984840393066,0.0,-0.00714608,423.20207939,1.12957,21.7921,13.701142072677612,1400.0,20,0.391034154927,0.0012664
0.00235347,0.297442,3.08281,26.008973360061646,520.0,12.185507774353027,0.0,-0.00848344,639.21827258,1.13033,21.8197,12.121472597122192,2800.0,20,0.37235908735,-0.0067354
0.0186893,2.06984,3.07945,38.93844294548035,505.0,12.920067310333252,0.0,0.00182932,592.009290468,1.1284,21.7464,12.870368719100952,2200.0,20,0.277333307958,0.00277482
0.00280985,0.706953,3.08083,51.76346755027771,375.0,12.817183256149292,0.0,-0.015537,389.711431703,1.12924,21.7766,12.752949237823486,1100.0,20,0.355366270878,-0.0130928
0.00381019,0.122256,3.07429,64.38609647750854,670.0,12.61834716796875,0.0,-0.013328,590.846849869,1.12563,21.6345,12.57511568069458,1800.0,20,0.337765217449,-0.011221
0.00728151,0.617596,3.06868,77.3156590461731,795.0,12.924398422241211,0.0,0.000869393,813.311133577,1.12254,21.5134,12.872487306594849,3600.0,20,0.189218990576,0.0042238
0.00664519,0.235121,3.07079,90.77483415603638,585.0,13.450588703155518,0.0,-0.0200643,742.478955931,1.12372,21.5589,13.372178316116333,2400.0,20,0.336995975039,-0.0170008
