NumTrajs,ItrTime,ExplainedVariance,LossAfter,MaxReturn,AverageReturn,LossBefore,AveragePolicyStd,TotalExecTime,StdReturn,Entropy,MeanKL,MinReturn,Perplexity,Time,MaxKL
20,10.634180068969727,1,-0.0,0.0,0.0,-0.0,0.827472,10.556332349777222,0.0,2.45436,0.0,0.0,11.639,10.634174108505249,0.0
20,10.489030122756958,1,-0.0,0.0,0.0,-0.0,0.827472,10.384022235870361,0.0,2.45436,0.0,0.0,11.639,21.13029408454895,0.0
20,10.164482355117798,1,-0.0,0.0,0.0,-0.0,0.827472,10.086307287216187,0.0,2.45436,0.0,0.0,11.639,31.298723936080933,0.0
20,10.317466735839844,1,-0.0,0.0,0.0,-0.0,0.827472,10.279714822769165,0.0,2.45436,0.0,0.0,11.639,41.62066698074341,0.0
20,10.571938753128052,1,-0.0,0.0,0.0,-0.0,0.827472,10.515297174453735,0.0,2.45436,0.0,0.0,11.639,52.19724988937378,0.0
20,10.209140062332153,1,-0.0,0.0,0.0,-0.0,0.827472,10.17083740234375,0.0,2.45436,0.0,0.0,11.639,62.411142110824585,0.0
20,10.562922716140747,1,-0.0,0.0,0.0,-0.0,0.827472,10.511357069015503,0.0,2.45436,0.0,0.0,11.639,72.97842836380005,0.0
