MaxKL,MeanKL,AveragePolicyStd,ExplainedVariance,TotalExecTime,AverageReturn,ItrTime,StdReturn,MaxReturn,LossAfter,NumTrajs,Perplexity,Entropy,MinReturn,Time,LossBefore
0.0,0.0,0.870797,1,25.02926206588745,0.0,25.15365219116211,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,25.15364909172058,-0.0
0.0,0.0,0.870797,1,24.688290119171143,0.0,24.870415687561035,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,50.028075218200684,-0.0
0.0,0.0,0.870797,1,24.312211751937866,0.0,24.45032811164856,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,74.4827344417572,-0.0
0.0,0.0,0.870797,1,21.74397587776184,0.0,21.7850079536438,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,96.2715106010437,-0.0
0.0,0.0,0.870797,1,23.082022666931152,0.0,23.21233582496643,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,119.49095821380615,-0.0
0.0,0.0,0.870797,1,24.2141330242157,0.0,24.3118999004364,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,143.80523085594177,-0.0
0.0,0.0,0.870797,1,25.02907919883728,0.0,25.11030125617981,0.0,0.0,-0.0,20,12.9461,2.5608,0.0,168.9240984916687,-0.0
