LossAfter,Perplexity,MinReturn,ExplainedVariance,ItrTime,TotalExecTime,AveragePolicyStd,Time,StdReturn,NumTrajs,MaxKL,AverageReturn,Entropy,MaxReturn,LossBefore,MeanKL
-0.0,17.2706,0.0,1,10.472105264663696,10.18895936012268,1.00568,10.472097158432007,0.0,20,0.0,0.0,2.849,0.0,-0.0,0.0
1.85353,17.2706,0.0,0.036837434319,14.298445701599121,14.196550369262695,1.00568,24.793561935424805,87.1779788708,20,1414.25,20.0,2.849,400.0,-0.012262,15.2738
-0.0193668,17.165,0.0,0.203833458593,14.237698793411255,14.045503854751587,1.00257,39.035888671875,377.193584251,20,37.9214,135.0,2.84287,1600.0,-0.0064253,0.264132
0.418607,17.1099,0.0,0.131012887755,13.578146696090698,13.385984182357788,1.00091,52.64423108100891,159.373774505,20,209.74,60.0,2.83966,700.0,0.00169296,1.46763
0.403026,17.1244,0.0,0.175025550814,12.942285299301147,12.794880390167236,1.00133,65.59777069091797,189.472953215,20,732.231,90.0,2.84051,800.0,-0.0039986,6.02703
0.0729245,17.0902,0.0,0.0964002852463,10.439568281173706,10.389377355575562,1.00033,76.04603409767151,211.837201643,20,64.9444,75.0,2.83851,900.0,0.011851,0.568073
0.00369047,17.1918,0.0,0.0561118110833,15.915458679199219,15.72019624710083,1.00332,91.97545027732849,43.5889894354,20,8.06289,10.0,2.84443,200.0,0.00351706,0.0458404
