ItrTime,ExplainedVariance,AverageReturn,AveragePolicyStd,Time,TotalExecTime,MaxReturn,MaxKL,LossBefore,LossAfter,StdReturn,MeanKL,Perplexity,Entropy,NumTrajs,MinReturn
6.653534889221191,0.224117765487,892.5,0.982009,6.653525114059448,6.550269365310669,2600.0,53.5307,-0.00419395,-0.112598,579.390843904,0.816724,16.3558,2.79458,40,100.0
5.602064847946167,0.469795421185,1375.0,0.979609,12.259690284729004,5.55982518196106,2900.0,5.99209,0.0136983,-0.0634176,777.415590273,0.310423,16.2874,2.79039,40,0.0
5.246285676956177,0.535217649698,2855.0,0.983292,17.50899863243103,5.217739582061768,4700.0,2.31628,-0.00124851,-0.0157594,1239.74795826,0.0251408,16.3993,2.79724,40,0.0
5.206145524978638,0.559818900588,2810.0,0.982668,22.723100900650024,5.149299383163452,4700.0,6.18169,0.00736358,-0.0311123,1041.58533016,0.144759,16.3891,2.79661,40,200.0
5.401973485946655,0.481119940393,2672.5,0.984169,28.139206647872925,5.317948579788208,5600.0,76.6575,0.00113392,-0.0136923,1538.34123328,0.220389,16.4495,2.8003,40,0.0
5.061464309692383,0.634319014545,3137.5,0.984325,33.20461130142212,5.011697769165039,5300.0,2.9693,-0.0198566,-0.0370905,1092.17386436,0.0531943,16.4588,2.80086,40,0.0
5.151195526123047,0.671287680201,3397.5,0.978973,38.36303687095642,5.100765228271484,5200.0,3.49862,-0.00720537,-0.0447534,1006.35170293,0.132927,16.2962,2.79094,40,1400.0
