MaxKL,StdReturn,Entropy,MaxReturn,Perplexity,AveragePolicyStd,TotalExecTime,NumTrajs,MinReturn,ItrTime,LossAfter,LossBefore,Time,AverageReturn,MeanKL,ExplainedVariance
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.880212545394897,20,0.0,10.948579788208008,-0.0,-0.0,10.948573350906372,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.597527742385864,20,0.0,10.68681526184082,-0.0,-0.0,21.64392066001892,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.654560565948486,20,0.0,10.711028814315796,-0.0,-0.0,32.361825704574585,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.742455005645752,20,0.0,10.783000469207764,-0.0,-0.0,43.14894413948059,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.806050777435303,20,0.0,10.874542236328125,-0.0,-0.0,54.02904224395752,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.592800378799438,20,0.0,10.718843221664429,-0.0,-0.0,64.75324368476868,0.0,0.0,1
0.0,0.0,2.67957,0.0,14.5788,0.92455,10.541969537734985,20,0.0,10.644795417785645,-0.0,-0.0,75.40251517295837,0.0,0.0,1
