NumTrajs,ItrTime,MaxKL,MeanKL,AveragePolicyStd,Perplexity,StdReturn,Time,Entropy,MaxReturn,LossAfter,ExplainedVariance,TotalExecTime,LossBefore,AverageReturn,MinReturn
20,16.942554473876953,20089.5,172.436,1.00066,17.1021,161.554944214,16.942546844482422,2.8392,600.0,25.1593,0.502802327408,16.647686004638672,0.0161171,70.0,0.0
20,17.719865798950195,12.2543,0.105309,1.00877,17.38,87.1779788708,34.67657947540283,2.85532,400.0,-0.0177537,0.138778804615,17.48564910888672,-0.0088877,20.0,0.0
20,18.408912658691406,0.00585145,0.000647583,1.00652,17.3029,65.3834841531,53.09553265571594,2.85087,300.0,-0.0117474,0.319710080217,18.168344736099243,-0.00958689,15.0,0.0
20,17.429073810577393,10.9368,0.0814551,1.00411,17.2202,392.428337407,70.53387141227722,2.84608,1800.0,-0.0547204,0.117762069563,17.262739419937134,-0.00871173,100.0,0.0
20,16.58350920677185,0.0,0.0,1.00195,17.1453,0.0,87.1348295211792,2.84172,0.0,-0.0,1,16.437517881393433,-0.0,0.0,0.0
20,15.881480693817139,0.033451,0.00357633,1.00195,17.1453,110.0,103.040207862854,2.84172,500.0,-0.0236069,0.0789960654095,15.833239316940308,-0.0201699,30.0,0.0
20,17.81563115119934,0.0,0.0,0.996891,16.9733,0.0,120.86313438415527,2.83164,0.0,-0.0,1,17.76565933227539,-0.0,0.0,0.0
