LossBefore,Entropy,StdReturn,MeanKL,MinReturn,ItrTime,AverageReturn,Time,MaxKL,AveragePolicyStd,LossAfter,ExplainedVariance,MaxReturn,TotalExecTime,NumTrajs,Perplexity
-0.0,2.67957,0.0,0.0,0.0,19.852508068084717,0.0,19.852500677108765,0.0,0.92455,-0.0,1,0.0,19.63891625404358,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,20.125887393951416,0.0,39.99524641036987,0.0,0.92455,-0.0,1,0.0,19.994758367538452,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,19.431987047195435,0.0,59.43298077583313,0.0,0.92455,-0.0,1,0.0,19.282548189163208,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,19.723693132400513,0.0,79.1637191772461,0.0,0.92455,-0.0,1,0.0,19.560012340545654,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,19.37745475769043,0.0,98.54811239242554,0.0,0.92455,-0.0,1,0.0,19.31567358970642,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,19.32492232322693,0.0,117.88125109672546,0.0,0.92455,-0.0,1,0.0,19.223995208740234,20,14.5788
-0.0,2.67957,0.0,0.0,0.0,19.697571516036987,0.0,137.58863019943237,0.0,0.92455,-0.0,1,0.0,19.61709952354431,20,14.5788
