AverageReturn,MinReturn,MeanKL,MaxKL,LossAfter,ItrTime,MaxReturn,Perplexity,Time,NumTrajs,LossBefore,StdReturn,AveragePolicyStd,ExplainedVariance,Entropy,TotalExecTime
630.0,0.0,0.0305334,0.318583,-0.0283175,30.022540807724,6800.0,15.613,30.0225350856781,20,-0.0198695,1670.95780916,0.956152,0.433618299898,2.7481,29.59723711013794
610.0,0.0,0.0349067,0.624695,-0.0262978,35.94769287109375,10600.0,15.3058,65.9741804599762,20,-0.00433468,2318.16737963,0.946686,0.641760443084,2.72823,35.63220763206482
1570.0,0.0,0.0630535,0.342096,-0.0251661,32.107940435409546,7900.0,15.2727,98.10021686553955,20,-0.00254616,2764.25396807,0.945656,0.376356524211,2.72607,31.925034523010254
3540.0,0.0,0.0050354,0.047272,-0.00738123,31.86768937110901,24600.0,15.2533,129.98725724220276,20,-0.00576923,6793.92375583,0.945035,0.617770671655,2.72479,31.60703182220459
910.0,0.0,0.00585827,0.0457811,-0.00572979,33.29375958442688,18200.0,15.2093,163.30174088478088,20,-0.00322711,3966.59803862,0.943667,0.802368261654,2.72191,32.86976218223572
3050.0,0.0,0.00514843,0.0460112,-0.0121647,33.16349244117737,22900.0,15.1848,196.50912618637085,20,-0.0109426,6632.68422285,0.942904,0.558944708619,2.7203,33.01566815376282
1890.0,0.0,0.000871349,0.00692623,0.00572151,33.24748206138611,12000.0,15.102,229.80004715919495,20,0.0076018,3949.54427751,0.940335,0.62213588746,2.71482,32.994423389434814
