TotalExecTime,LossBefore,Entropy,NumTrajs,Time,MeanKL,ExplainedVariance,AveragePolicyStd,MaxKL,StdReturn,ItrTime,Perplexity,MaxReturn,AverageReturn,MinReturn,LossAfter
25.94661784172058,0.00444198,3.08155,20,26.119776248931885,0.0161251,0.488146392937,1.12957,1.44244,808.006806902,26.11977982521057,21.7921,3200.0,425.0,0.0,-0.0011498
23.298195123672485,0.00895062,3.08599,20,49.56937265396118,0.00326052,0.395162265107,1.1321,0.162803,752.396172239,23.445616245269775,21.8891,3000.0,370.0,0.0,0.00675669
29.069593906402588,0.00461735,3.09047,20,78.73529958724976,0.00118137,0.492730842044,1.13464,0.290227,995.728376617,29.156025409698486,21.9873,3500.0,545.0,0.0,0.00266514
26.884663581848145,-0.00348792,3.09277,20,105.70502662658691,0.00216814,0.285756894453,1.13597,0.151736,651.53664517,26.96215271949768,22.0381,2200.0,250.0,0.0,-0.0052958
24.974316358566284,0.00145848,3.09103,20,130.789630651474,0.010274,0.315292039225,1.13501,1.77189,634.350061086,25.071820974349976,21.9997,2800.0,260.0,0.0,-0.00358803
25.314056873321533,-0.0105386,3.09176,20,156.21340918540955,0.00141187,0.295118227766,1.1354,0.108243,326.917420766,25.408692836761475,22.0158,1500.0,75.0,0.0,-0.0123881
22.891860723495483,-0.00899657,3.08649,20,179.2543671131134,0.00101332,0.347593678737,1.13243,0.234968,1083.17819402,23.02254605293274,21.9001,4800.0,365.0,0.0,-0.0108679
