Entropy,AverageReturn,Time,MinReturn,LossBefore,MaxReturn,MeanKL,TotalExecTime,LossAfter,MaxKL,Perplexity,NumTrajs,ExplainedVariance,ItrTime,AveragePolicyStd,StdReturn
2.67957,0.0,12.036757707595825,0.0,-0.0,0.0,0.0,11.929328680038452,-0.0,0.0,14.5788,20,1,12.036764860153198,0.92455,0.0
2.67957,0.0,24.075953722000122,0.0,-0.0,0.0,0.0,11.934398412704468,-0.0,0.0,14.5788,20,1,12.030608654022217,0.92455,0.0
2.67957,0.0,36.04023194313049,0.0,-0.0,0.0,0.0,11.908137083053589,-0.0,0.0,14.5788,20,1,11.958622694015503,0.92455,0.0
2.67957,0.0,48.117401361465454,0.0,-0.0,0.0,0.0,11.985826253890991,-0.0,0.0,14.5788,20,1,12.071924448013306,0.92455,0.0
2.67957,0.0,60.178964138031006,0.0,-0.0,0.0,0.0,12.009347438812256,-0.0,0.0,14.5788,20,1,12.05355715751648,0.92455,0.0
2.67957,0.0,72.50681209564209,0.0,-0.0,0.0,0.0,12.247737646102905,-0.0,0.0,14.5788,20,1,12.323799133300781,0.92455,0.0
2.67957,0.0,84.9130756855011,0.0,-0.0,0.0,0.0,12.318964004516602,-0.0,0.0,14.5788,20,1,12.401769876480103,0.92455,0.0
