ExplainedVariance,NumTrajs,Perplexity,Entropy,LossBefore,MeanKL,TotalExecTime,StdReturn,LossAfter,AveragePolicyStd,AverageReturn,ItrTime,MinReturn,Time,MaxKL,MaxReturn
1,20,14.8902,2.7007,-0.0,0.0,16.20485019683838,0.0,-0.0,0.935103,0.0,16.361138343811035,0.0,16.36113166809082,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,16.402313709259033,0.0,-0.0,0.935103,0.0,16.480335235595703,0.0,32.84525156021118,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,16.48601222038269,0.0,-0.0,0.935103,0.0,16.557052612304688,0.0,49.409425497055054,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,16.652405977249146,0.0,-0.0,0.935103,0.0,16.81584668159485,0.0,66.23182678222656,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,17.079159021377563,0.0,-0.0,0.935103,0.0,17.193204402923584,0.0,83.44505763053894,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,16.05625629425049,0.0,-0.0,0.935103,0.0,16.1111319065094,0.0,99.559889793396,0.0,0.0
1,20,14.8902,2.7007,-0.0,0.0,16.829055309295654,0.0,-0.0,0.935103,0.0,16.926115036010742,0.0,116.49801898002625,0.0,0.0
