StdReturn,LossAfter,TotalExecTime,NumTrajs,ItrTime,Entropy,Perplexity,AveragePolicyStd,MinReturn,MaxKL,ExplainedVariance,MaxReturn,AverageReturn,Time,LossBefore,MeanKL
243.874967965,-0.0130415,7.40502667427063,20,7.492722272872925,2.64941,14.1457,0.917354,900.0,0.702526,0.853476021546,1800.0,1145.0,7.492717742919922,0.00358272,0.0482808
295.423424934,-0.000797592,7.6741943359375,20,7.777480363845825,2.653,14.1965,0.917267,900.0,0.236208,0.837703125557,2200.0,1215.0,15.272826433181763,0.0126174,0.0198412
590.656414508,-0.043644,7.962456941604614,20,8.033020257949829,2.65931,14.2864,0.920461,0.0,0.334118,0.595784613437,1600.0,825.0,23.310997009277344,-0.0244613,0.029922
248.746859277,-0.0216349,8.171324968338013,20,8.204517602920532,2.64708,14.1127,0.91535,0.0,0.252795,0.852401633375,1300.0,975.0,31.524877071380615,-0.00560902,0.0276909
114.455231423,-0.0108207,8.150414943695068,20,8.214954137802124,2.64427,14.0732,0.913759,900.0,0.115125,0.907359379737,1300.0,1030.0,39.7444543838501,-0.00196421,0.0131698
119.478031453,-0.00517049,8.090410232543945,20,8.154464960098267,2.64329,14.0594,0.913327,700.0,0.306923,0.904918047705,1200.0,1015.0,47.904137134552,0.00978167,0.0202068
276.767050062,-0.0356833,8.276298522949219,20,8.345824241638184,2.64818,14.1283,0.91561,0.0,0.461484,0.85895219028,1400.0,1020.0,56.267656326293945,-0.0204824,0.0720267
