AverageReturn,Entropy,MeanKL,TotalExecTime,ItrTime,LossBefore,Perplexity,ExplainedVariance,MaxKL,LossAfter,MinReturn,StdReturn,AveragePolicyStd,Time,NumTrajs,MaxReturn
320.0,2.7481,0.0947931,32.73723530769348,33.26066827774048,0.0178675,15.613,0.236421074375,0.936188,-0.00277524,0.0,542.770669804,0.956152,33.260661125183105,20,2300.0
7925.0,2.76597,0.0851533,31.83133029937744,32.080641746520996,-0.00271804,15.8945,0.300956977787,0.325213,-0.0142472,0.0,7206.65491057,0.964739,65.34952878952026,20,31700.0
14645.0,2.76461,0.0259808,32.74569606781006,32.994683504104614,-0.00446496,15.8729,0.772393394468,0.117915,-0.0154477,0.0,13921.5112326,0.964078,98.36381006240845,20,39000.0
20495.0,2.76238,0.00768761,33.53097867965698,33.78520154953003,-0.00491306,15.8375,0.807248779596,0.0271998,-0.00749629,0.0,18154.4615728,0.962983,132.18474340438843,20,43300.0
26355.0,2.75992,0.0101045,29.51868462562561,29.85030770301819,-0.0034159,15.7986,0.856715009435,0.0492552,-0.00787547,0.0,18702.2852882,0.961812,162.06002044677734,20,49300.0
22375.0,2.75822,0.0121456,34.77131199836731,34.95140743255615,-0.00916614,15.7717,0.829328302971,0.0793116,-0.014361,0.0,18567.6836197,0.961001,197.0614686012268,20,48900.0
38055.0,2.75363,0.0848388,33.364784479141235,33.84674024581909,-0.00555764,15.6995,0.800293651611,0.235661,-0.0269862,9300.0,9226.78031601,0.958773,230.9396858215332,20,47600.0
