TotalExecTime,Time,MaxReturn,AveragePolicyStd,StdReturn,MinReturn,LossAfter,Entropy,Perplexity,LossBefore,ExplainedVariance,MeanKL,NumTrajs,MaxKL,AverageReturn,ItrTime
5.948099374771118,5.9946887493133545,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,5.995033264160156
5.797100782394409,11.870773553848267,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,5.870691299438477
5.8346147537231445,17.758360385894775,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,5.884037971496582
8.119139909744263,25.938937187194824,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,8.177843570709229
7.429371118545532,33.41502356529236,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,7.466527700424194
5.581931829452515,39.03138875961304,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,5.610314130783081
5.401476860046387,44.50378060340881,0.0,0.947542,0.0,0.0,-0.0,2.72206,15.2117,-0.0,1,0.0,20,0.0,0.0,5.465266466140747
