TotalExecTime,AverageReturn,MeanKL,Time,NumTrajs,Perplexity,ExplainedVariance,StdReturn,MinReturn,AveragePolicyStd,MaxReturn,ItrTime,MaxKL,Entropy,LossBefore,LossAfter
5.6654953956604,0.0,0.0,5.7629125118255615,40,5.67789,1,0.0,0.0,0.58088,0.0,5.7629172801971436,0.0,1.73658,-0.0,-0.0
5.229921579360962,0.0,0.0,11.094062328338623,40,5.67789,1,0.0,0.0,0.58088,0.0,5.327120780944824,0.0,1.73658,-0.0,-0.0
6.071345806121826,0.0,0.0,17.20401668548584,40,5.67789,1,0.0,0.0,0.58088,0.0,6.107069253921509,0.0,1.73658,-0.0,-0.0
5.516752481460571,0.0,0.0,22.76508069038391,40,5.67789,1,0.0,0.0,0.58088,0.0,5.557208776473999,0.0,1.73658,-0.0,-0.0
7.006208658218384,0.0,0.0,29.80626678466797,40,5.67789,1,0.0,0.0,0.58088,0.0,7.034977912902832,0.0,1.73658,-0.0,-0.0
5.307870149612427,0.0,0.0,35.20933651924133,40,5.67789,1,0.0,0.0,0.58088,0.0,5.399157285690308,0.0,1.73658,-0.0,-0.0
5.279651403427124,0.0,0.0,40.536250591278076,40,5.67789,1,0.0,0.0,0.58088,0.0,5.3239030838012695,0.0,1.73658,-0.0,-0.0
