Entropy,LossBefore,AveragePolicyStd,AverageReturn,ItrTime,NumTrajs,StdReturn,Perplexity,Time,MinReturn,TotalExecTime,ExplainedVariance,LossAfter,MeanKL,MaxKL,MaxReturn
2.8392,0.00272198,1.00066,10.0,14.564592361450195,20,43.5889894354,17.1021,14.564579010009766,0.0,14.340752363204956,0.231237538693,0.435622,7.96167,940.99,200.0
2.84192,-0.0,1.00203,0.0,16.254544734954834,20,0.0,17.1487,30.83368682861328,0.0,16.02388048171997,1,-0.0,0.0,0.0,0.0
2.84192,0.0238887,1.00203,20.0,16.54880690574646,20,87.1779788708,17.1487,47.38512873649597,0.0,16.304342031478882,0.379956126364,0.161828,2.80024,316.014,400.0
2.85387,-0.0,1.00803,0.0,16.65800404548645,20,0.0,17.3548,64.06086444854736,0.0,16.51673913002014,1,-0.0,0.0,0.0,0.0
2.85387,0.0147524,1.00803,20.0,15.3629629611969,20,60.0,17.3548,79.4493772983551,0.0,15.307059049606323,0.27860164302,0.0103368,0.010362,0.824842,200.0
2.86124,-0.0169167,1.01175,95.0,15.297185182571411,20,243.874967965,17.4833,94.80300545692444,0.0,15.12360167503357,0.192367164748,2.64817,12.2945,751.297,800.0
2.85278,-0.00997484,1.0075,10.0,17.53123164176941,20,43.5889894354,17.336,112.35404586791992,0.0,17.378877878189087,0.0786670635992,0.0945373,3.34985,207.44,200.0
