Entropy,StdReturn,MaxReturn,ItrTime,ExplainedVariance,MeanKL,NumTrajs,Time,TotalExecTime,AveragePolicyStd,MaxKL,MinReturn,LossAfter,Perplexity,LossBefore,AverageReturn
2.74043,47.6969600708,200.0,5.019164800643921,0.0946783952933,0.0590906,20,5.0191521644592285,4.9558117389678955,0.95435,0.267952,0.0,-0.0236121,15.4937,-0.00813562,15.0
2.7323,99.3730345718,300.0,4.740381717681885,0.330871257056,0.0740081,20,9.765752077102661,4.692930698394775,0.950217,1.1263,0.0,-0.0295044,15.3682,0.00277211,75.0
2.73368,502.593274925,1800.0,4.821407079696655,0.125710550039,0.0260129,20,14.594081163406372,4.78916597366333,0.950919,0.404075,0.0,-0.00865437,15.3895,0.000440147,280.0
2.7339,106.183802908,300.0,4.812415361404419,0.261543076066,0.0178039,20,19.41231942176819,4.7855544090271,0.951152,0.237454,0.0,-0.0188321,15.3929,-0.0111695,65.0
2.72832,334.06586177,1400.0,4.77476167678833,0.200474105486,0.0456843,20,24.190911293029785,4.733235836029053,0.94836,0.643532,0.0,-0.00128545,15.3071,0.0141042,180.0
2.73537,956.869897112,2700.0,5.1827473640441895,0.235962689286,0.0132209,20,29.38141179084778,5.141160249710083,0.951771,0.0516393,0.0,0.00263245,15.4155,0.00740168,780.0
2.73907,937.603327639,2900.0,4.694224834442139,0.355175463127,0.0359216,20,34.08386540412903,4.621063709259033,0.953435,0.245755,0.0,-0.0124744,15.4726,0.00049524,1230.0
