LossBefore,NumTrajs,ExplainedVariance,Perplexity,LossAfter,MaxKL,TotalExecTime,MaxReturn,Entropy,Time,AverageReturn,ItrTime,MeanKL,StdReturn,AveragePolicyStd,MinReturn
-0.00250991,40,0.420916387254,11.0609,-0.232438,43.1184,4.869994640350342,3000.0,2.40341,4.935147047042847,1372.5,4.93515157699585,1.72226,567.444931249,0.805297,200.0
0.00843239,40,0.569806201345,11.0331,-0.0356503,1.83972,4.769911527633667,6200.0,2.4009,9.788867235183716,3265.0,4.84945821762085,0.167912,1891.36855213,0.804293,0.0
-0.0172793,40,0.789333340829,11.0797,-0.0466672,3.19799,4.720121622085571,6700.0,2.40512,14.548004388809204,5005.0,4.7524449825286865,0.0736216,1010.18562651,0.805813,2900.0
-0.0101945,40,0.859005769415,10.9844,-0.0304106,2.14839,4.836194038391113,7300.0,2.39648,19.45092487335205,5695.0,4.894009113311768,0.028737,997.484335717,0.802138,2900.0
0.0138334,40,0.665198362899,10.9286,-0.000847485,1.19929,4.920629978179932,7700.0,2.39138,24.436614513397217,5050.0,4.974620342254639,0.0213176,2049.87804515,0.800048,0.0
-0.0407722,40,0.851647115376,11.0044,-0.0583698,1.36454,4.790462970733643,7800.0,2.3983,29.296295881271362,5825.0,4.849351644515991,0.0237265,1027.55778426,0.802729,2500.0
-0.0219399,40,0.834721854421,10.7824,-0.0704434,1.43316,4.5572896003723145,7100.0,2.37791,33.907586336135864,5777.5,4.606633901596069,0.154209,1174.83775476,0.794555,600.0
