MaxReturn,MaxKL,AveragePolicyStd,ItrTime,LossAfter,Entropy,StdReturn,MinReturn,MeanKL,TotalExecTime,NumTrajs,Time,ExplainedVariance,Perplexity,LossBefore,AverageReturn
800.0,0.2377,0.870797,33.203646421432495,0.00600673,2.5608,119.478031453,300.0,0.0450587,32.80997180938721,20,33.20363903045654,0.796537940137,12.9461,0.0132294,435.0
1600.0,0.348407,0.876531,33.85900282859802,9.23201e-05,2.57403,277.983812478,400.0,0.0923545,33.590065479278564,20,67.08267498016357,0.630871682594,13.1186,0.0166171,715.0
21600.0,1.77598,0.880189,33.58078145980835,-0.0871363,2.58234,3077.27151873,9500.0,0.660201,33.527244091033936,20,100.71839022636414,0.331336369483,13.228,0.0105959,16420.0
50500.0,0.950517,0.882577,32.77873516082764,-0.0476141,2.58763,1297.6902558,46100.0,0.328454,32.62496829032898,20,133.5019929409027,0.939694047925,13.2983,0.00818478,48300.0
52200.0,0.21288,0.884414,32.0668568611145,-0.046144,2.59173,1097.03008163,48500.0,0.123293,31.90968632698059,20,165.60144186019897,0.964151907429,13.3528,-0.0257549,50605.0
51900.0,0.203783,0.87872,33.16259694099426,-0.0237193,2.57885,761.248973727,49100.0,0.0445323,32.99551272392273,20,198.82184839248657,0.970603565649,13.1819,-0.0126558,50750.0
52400.0,0.220393,0.875989,31.67152738571167,-0.00246798,2.57252,440.993197226,50800.0,0.0526612,31.474929332733154,20,230.54014778137207,0.978017383803,13.0988,0.00935242,51595.0
