LossBefore,Time,LossAfter,Entropy,MaxKL,MeanKL,MinReturn,StdReturn,ItrTime,ExplainedVariance,MaxReturn,NumTrajs,Perplexity,AveragePolicyStd,TotalExecTime,AverageReturn
0.0114537,5.760776996612549,-0.0520278,2.79458,25.033,0.287311,0.0,342.63683398,5.7607810497283936,0.0770778891657,1500.0,40,16.3558,0.982009,5.688275098800659,240.0
-0.0201612,11.576214075088501,-0.0408033,2.80604,1.19386,0.0327132,0.0,643.229158232,5.808674097061157,0.337020452433,2300.0,40,16.5442,0.988048,5.7163379192352295,822.5
-0.00347051,17.386096715927124,-0.040379,2.79596,3.40449,0.0953432,0.0,1407.97727254,5.806846618652344,0.367031297196,7000.0,40,16.3783,0.983349,5.754793405532837,1260.0
-0.0059294,23.371041536331177,-0.0560615,2.79422,21.9058,0.208231,0.0,1510.22349339,5.979867935180664,0.337846444197,7700.0,40,16.3499,0.982041,5.940042972564697,1815.0
-0.0276047,29.328242540359497,-0.0493625,2.79126,0.796146,0.0362542,0.0,1745.70186458,5.9514617919921875,0.418041582352,7300.0,40,16.3015,0.980871,5.866078853607178,2195.0
-0.0184663,35.071903467178345,-0.0412044,2.77745,0.517908,0.0388542,0.0,2037.50920243,5.739474534988403,0.532574513054,7800.0,40,16.078,0.973914,5.663074016571045,3317.5
-0.0205797,40.81543278694153,-0.0334249,2.76822,4.67866,0.0287298,0.0,2270.02202632,5.7341954708099365,0.515530815648,8000.0,40,15.9303,0.968963,5.6868109703063965,2900.0
