MeanKL,ItrTime,LossBefore,MaxReturn,Time,TotalExecTime,MinReturn,Entropy,LossAfter,Perplexity,StdReturn,AverageReturn,NumTrajs,MaxKL,ExplainedVariance,AveragePolicyStd
0.0,4.893423080444336,-0.0,0.0,4.893419981002808,4.804769992828369,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,4.694682359695435,-0.0,0.0,9.590662717819214,4.6305787563323975,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,4.651092290878296,-0.0,0.0,14.24618649482727,4.618847846984863,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,4.665142297744751,-0.0,0.0,18.91487717628479,4.631263971328735,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,4.513308525085449,-0.0,0.0,23.4377601146698,4.463288068771362,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,4.5004050731658936,-0.0,0.0,27.943507194519043,4.453916788101196,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
0.0,5.758585691452026,-0.0,0.0,33.70603537559509,5.6925599575042725,0.0,2.40341,-0.0,11.0609,0.0,0.0,40,0.0,1,0.805297
