MaxKL,AveragePolicyStd,StdReturn,MeanKL,Entropy,Time,ItrTime,TotalExecTime,AverageReturn,Perplexity,LossAfter,ExplainedVariance,MaxReturn,NumTrajs,LossBefore,MinReturn
1.94024,0.949513,5478.52854332,0.0759812,2.73374,7.4113616943359375,7.411367654800415,7.338959693908691,13435.0,15.3903,-0.0183449,0.71066617888,21600.0,20,-0.0201384,0.0
0.271376,0.939981,4919.397829,0.0488212,2.7136,16.26914381980896,8.844602823257446,8.781522274017334,17445.0,15.0835,-0.00856883,0.849095786671,22600.0,20,0.014609,3600.0
1.11405,0.943277,4767.23190122,0.142956,2.72091,25.337077140808105,9.031555652618408,9.001885890960693,19050.0,15.1941,-0.0405721,0.862073037928,22600.0,20,-0.0118715,2800.0
0.824773,0.940452,6559.06052724,0.24965,2.71497,34.346649169921875,9.005751848220825,8.973440408706665,12865.0,15.1041,-0.0424025,0.70548890192,21200.0,20,0.0054157,0.0
0.337883,0.941803,6967.05820271,0.11446,2.71768,43.5156352519989,9.159554958343506,9.110024690628052,14610.0,15.1451,-0.0314996,0.725745634314,22100.0,20,-0.00326751,0.0
0.573443,0.941134,7415.35568938,0.117455,2.71604,52.5851833820343,9.049515008926392,8.952880144119263,15950.0,15.1204,-0.0189053,0.830223959522,22900.0,20,0.00964934,0.0
0.180894,0.943504,5355.09103564,0.0503814,2.72087,61.821916341781616,9.232271909713745,9.141785144805908,17000.0,15.1935,-0.00667491,0.820595420375,22600.0,20,0.00632267,0.0
