LossBefore,LossAfter,StdReturn,MaxKL,TotalExecTime,MeanKL,MinReturn,Time,ExplainedVariance,ItrTime,AverageReturn,AveragePolicyStd,NumTrajs,Entropy,Perplexity,MaxReturn
-0.000320471,-0.0105124,859.345681318,0.15694,10.684144735336304,0.0207526,0.0,10.762379884719849,0.512725274221,10.76238489151001,355.0,1.00326,20,2.84233,17.1557,2700.0
0.00172602,-0.00100095,5099.02931939,0.0155972,10.630703687667847,0.00223513,0.0,21.56276798248291,0.748369194525,10.793612957000732,1670.0,1.00304,20,2.84201,17.1502,19700.0
-0.00219279,-0.00971828,5242.41118189,0.0760741,10.633360385894775,0.0230494,0.0,32.283148527145386,0.704525981279,10.714635848999023,1725.0,1.00359,20,2.84287,17.165,19900.0
-0.0,-0.0,0.0,0.0,10.677944660186768,0.0,0.0,43.011717557907104,1,10.718223333358765,0.0,1.00318,20,2.84178,17.1462,0.0
0.00127148,-0.00208349,5309.56448308,0.0248255,10.687675714492798,0.0057586,0.0,53.748263120651245,0.829779347013,10.732760429382324,1655.0,1.00318,20,2.84178,17.1462,22500.0
0.00821046,-0.00253616,9356.65004155,0.129003,10.388149738311768,0.0219246,0.0,64.17703223228455,0.630998587771,10.424617052078247,5190.0,1.00341,20,2.84241,17.1571,30800.0
-0.0,-0.0,0.0,0.0,10.390581846237183,0.0,0.0,74.6202700138092,1,10.439689874649048,0.0,1.00555,20,2.84652,17.2277,0.0
