ItrTime,Perplexity,MeanKL,AverageReturn,MaxReturn,AveragePolicyStd,TotalExecTime,StdReturn,ExplainedVariance,NumTrajs,MinReturn,Time,LossBefore,LossAfter,Entropy,MaxKL
32.59754252433777,12.9461,0.085705,1695.0,3900.0,0.870797,32.40524125099182,1149.98913038,0.626482101663,20,0.0,32.59753656387329,0.0116643,-0.00494634,2.5608,0.640151
33.41691994667053,13.098,0.147082,4690.0,10500.0,0.875873,33.178635120391846,2252.75387027,0.581023314804,20,1900.0,66.04836845397949,0.0173071,-0.0162648,2.57246,0.310512
32.299147844314575,13.2119,0.358954,41395.0,47000.0,0.879657,32.0213406085968,3616.41742613,0.747952885234,20,33900.0,98.36924123764038,-0.00101795,-0.0782285,2.58112,0.702851
31.766549110412598,13.2051,0.00617097,51200.0,52300.0,0.879352,31.566883325576782,734.166193719,0.972495176552,20,49400.0,130.14348912239075,-0.00909188,-0.0108237,2.58061,0.0174391
34.59799122810364,13.1453,0.00177007,51425.0,52200.0,0.877384,34.42058610916138,485.669640805,0.975345905279,20,49700.0,164.7485020160675,-0.00710142,-0.00831132,2.57606,0.00307613
32.23435974121094,13.0987,0.0233366,51535.0,52200.0,0.875837,32.058183431625366,450.860288781,0.977700489353,20,50500.0,197.0231068134308,-0.0103257,-0.0167822,2.57251,0.118991
32.74883842468262,13.0312,0.00399389,51435.0,52200.0,0.873606,32.5132110118866,712.934078299,0.975886707875,20,49100.0,229.77989172935486,-0.0220662,-0.0252383,2.56735,0.0187121
