MinReturn,StdReturn,Entropy,LossAfter,ItrTime,AveragePolicyStd,NumTrajs,MeanKL,MaxReturn,ExplainedVariance,Time,TotalExecTime,MaxKL,AverageReturn,LossBefore,Perplexity
0.0,0.0,2.74043,-0.0,5.3077898025512695,0.95435,20,0.0,0.0,1,5.307785511016846,5.238430738449097,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,5.1236724853515625,0.95435,20,0.0,0.0,1,10.436038970947266,5.077170133590698,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,5.065127372741699,0.95435,20,0.0,0.0,1,15.505944013595581,5.039779901504517,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,4.915403366088867,0.95435,20,0.0,0.0,1,20.42499852180481,4.88452935218811,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,5.142711162567139,0.95435,20,0.0,0.0,1,25.576277494430542,5.103642463684082,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,6.075819253921509,0.95435,20,0.0,0.0,1,31.657211303710938,6.0100319385528564,0.0,0.0,-0.0,15.4937
0.0,0.0,2.74043,-0.0,5.557338237762451,0.95435,20,0.0,0.0,1,37.21962022781372,5.516252517700195,0.0,0.0,-0.0,15.4937
