MeanKLBefore,1ExplainedVariance,1MaxReturn,1AveragePolicyStd,0Perplexity,0MinReturn,1ProcessExecTime,1Entropy,1MinReturn,MeanKL,0ExplainedVariance,0MaxReturn,1PolicyExecTime,0StdReturn,0ProcessExecTime,0Entropy,dLoss,LossAfter,0EnvExecTime,0AveragePolicyStd,ItrTime,1EnvExecTime,ComputeUpdatedDistTime,1StdReturn,1NumTrajs,0NumTrajs,0AverageReturn,1AverageReturn,1Perplexity,0PolicyExecTime,Time,LossBefore
-1.39698386192e-09,0.511554151524,2500.0,0.972038,16.2018,0.0,0.14563703536987305,2.78093,0.0,0.00724133662879,0.136111366633,1600.0,5.628258943557739,191.028032455,0.1634373664855957,2.78512,0.00913289608434,-0.00913289748132,3.568190574645996,0.973973,17.91683602333069,3.4384262561798096,0.0774683952331543,587.50586189,280,280,41.0714285714,278.928571429,16.134,3.5867998600006104,201.23129653930664,-1.39698386192e-09
0.0,0.211754308695,2100.0,0.970138,16.1377,0.0,0.14786624908447266,2.77714,0.0,0.0079507464543,0.0688925078476,1500.0,6.2325170040130615,180.149810107,0.15868401527404785,2.78116,0.00473199260887,-0.00473199365661,3.4384782314300537,0.972053,17.99446129798889,3.4004411697387695,0.07986164093017578,456.378266846,280,280,31.7857142857,152.142857143,16.0729,3.6265597343444824,219.75708103179932,-1.04773789644e-09
1.86264470514e-09,0.387496499227,2600.0,0.958355,15.7825,0.0,0.14609980583190918,2.75255,0.0,0.00795555859804,0.244781949773,1800.0,5.60716986656189,392.499675029,0.1646130084991455,2.7589,0.00884407386184,-0.00884407386184,3.573516845703125,0.961312,17.62924575805664,3.368673324584961,0.07704305648803711,807.113700485,280,280,153.928571429,533.214285714,15.6825,3.6292316913604736,237.9742603302002,0.0
-1.39698386192e-09,0.510796198415,2700.0,0.968196,16.0682,0.0,0.14175057411193848,2.77321,0.0,0.00860044173896,0.0647345390665,1100.0,6.874824285507202,110.157586564,0.15394973754882812,2.77684,0.00368020683527,-0.00368020869792,3.2145583629608154,0.969953,18.00812864303589,3.3719465732574463,0.09109020233154297,708.538935747,280,280,17.1428571429,266.071428571,16.01,3.237086057662964,256.4497170448303,-1.86264514923e-09
-3.35276126862e-08,0.284921452174,2700.0,0.969439,16.2342,0.0,0.14526009559631348,2.7757,0.0,0.00793017726392,0.139526141017,1900.0,5.591493606567383,334.447457818,0.17010188102722168,2.78712,0.0104457307025,-0.010445734486,3.7408363819122314,0.97495,17.80142331123352,3.429593324661255,0.08903074264526367,591.043266485,280,280,91.4285714286,195.0,16.0498,3.689040184020996,274.79514336586,-3.78349795938e-09
-3.16649675369e-08,0.338272073222,2700.0,0.97284,16.2354,0.0,0.14623451232910156,2.78274,0.0,0.00654991948977,0.100155908097,2100.0,6.188636779785156,394.514523413,0.15773844718933105,2.7872,0.00506543926895,-0.00506543694064,3.4316346645355225,0.974997,17.68180203437805,3.2798945903778076,0.08783292770385742,796.742090757,280,280,126.071428571,411.428571429,16.1632,3.440436840057373,293.1610209941864,2.32830643654e-09
-1.86264514923e-09,0.331195675897,2800.0,0.972251,16.0646,0.0,0.1547069549560547,2.78138,0.0,0.00634976942092,0.0841924490106,1900.0,6.272093772888184,358.523047391,0.16700506210327148,2.77662,0.00726811500499,-0.00726811867207,3.4079997539520264,0.969948,18.038859128952026,3.4598519802093506,0.08647823333740234,942.081661611,280,280,115.714285714,575.0,16.1412,3.3855819702148438,311.7848343849182,-3.66708263755e-09
2.09547579288e-09,0.37578485152,2800.0,0.969376,16.1159,0.0,0.1582622528076172,2.77532,0.0,0.00663635041565,0.0814161186302,1900.0,6.731171131134033,356.702406977,0.1603405475616455,2.7798,0.00429231999442,-0.00429231999442,3.2713205814361572,0.971455,18.61271595954895,3.4483578205108643,0.3378877639770508,841.171437791,280,280,112.5,451.428571429,16.0437,3.4919071197509766,330.8912904262543,0.0
-9.31322685638e-10,0.375711215447,2700.0,0.957613,15.8543,0.0,0.14568185806274414,2.7512,0.0,0.00714891124517,0.0893710482885,1900.0,5.431753158569336,350.498187715,0.1544358730316162,2.76344,0.00484370393679,-0.0048437025398,3.2575535774230957,0.963466,16.940114498138428,3.281275510787964,0.07151460647583008,825.902026976,280,280,117.142857143,455.357142857,15.6615,3.668454647064209,348.3336691856384,1.39698386192e-09
0.0,1,0.0,0.964305,15.8815,0.0,0.13919758796691895,2.76515,0.0,0.0,1,0.0,6.327573299407959,0.0,0.14902734756469727,2.76515,0.0,0.0,3.173607110977173,0.964305,18.17798137664795,3.209299325942993,0.0780036449432373,0.0,280,280,0.0,0.0,15.8815,3.993673324584961,367.00774478912354,0.0
2.88710015894e-08,0.532733749567,2700.0,0.970556,15.8815,0.0,0.14975881576538086,2.77803,0.0,0.00665017124265,0.126324804254,1400.0,5.806675672531128,237.200670664,0.15147638320922852,2.76515,0.00578584487084,-0.0057858475484,3.175673246383667,0.964305,17.010709762573242,3.3175439834594727,0.07668256759643555,913.804560894,280,280,59.6428571429,515.714285714,16.0873,3.3401527404785156,384.4415555000305,-2.67755240202e-09
3.72529118664e-09,0.428676719286,2700.0,0.960178,15.9287,0.0,0.13681840896606445,2.75633,0.0,0.00651773344725,0.29131502117,2300.0,6.112095355987549,458.610923978,0.15168976783752441,2.76812,0.00582437170669,-0.00582436984405,3.255350112915039,0.965723,17.76515483856201,3.2497332096099854,0.07414889335632324,844.007689297,280,280,182.142857143,432.857142857,15.742,3.8212532997131348,402.98440527915955,1.86264514923e-09
0.0,0.277062939121,2400.0,0.964246,15.8196,0.0,0.13934063911437988,2.76504,0.0,0.00815672148019,0.0549048467698,1800.0,5.461767673492432,153.761925039,0.15686964988708496,2.76125,0.00564498978201,-0.00564498919994,3.3631136417388916,0.962413,17.318724632263184,3.184300422668457,0.07144522666931152,403.138041634,280,280,24.6428571429,103.928571429,15.8796,3.7651069164276123,420.7818036079407,5.82076609135e-10
1.86264559332e-09,0.329993335663,2400.0,0.951856,15.542,0.0,0.1345806121826172,2.73906,0.0,0.00696306908503,0.266901611849,2000.0,6.272513389587402,537.479828762,0.1553964614868164,2.74355,0.00706661865115,-0.00706661958247,3.315523624420166,0.953944,17.48696732521057,3.1912949085235596,0.07156848907470703,760.11378042,280,280,233.928571429,403.571428571,15.4724,3.423522710800171,438.740980386734,-9.31322574615e-10
9.31322685638e-10,0.559027310154,2800.0,0.957474,15.5715,0.0,0.14309358596801758,2.75095,0.0,0.00644294591621,0.163529595547,1600.0,6.07118034362793,323.225927178,0.14610958099365234,2.74545,0.0072464463301,-0.00724645052105,3.2416019439697266,0.954837,17.130839109420776,3.290221929550171,0.07770061492919922,999.863255957,280,280,95.0,568.571428571,15.6575,3.2150228023529053,456.58466029167175,-4.19095158577e-09
3.72529074255e-09,0.312365991997,2800.0,0.943868,15.2742,0.0,0.1374037265777588,2.72214,0.0,0.0073627284728,0.115028358322,2000.0,6.203468322753906,416.594398495,0.15486979484558105,2.72616,0.00386639218777,-0.0038663931191,3.2031030654907227,0.945693,17.681207418441772,3.253607988357544,0.10174250602722168,777.945275737,280,280,132.5,311.071428571,15.2129,3.655991315841675,474.83774399757385,-9.31322574615e-10
2.79396838998e-09,0.452726545033,2700.0,0.945967,15.2637,0.0,0.13954687118530273,2.72676,0.0,0.00621997471899,0.087185633653,1500.0,5.7198896408081055,209.651983252,0.14737343788146973,2.72548,0.00337594514713,-0.00337594049051,3.167046546936035,0.945359,16.87129282951355,3.2177960872650146,0.09662604331970215,720.696587635,280,280,43.2142857143,395.0,15.2833,3.3816118240356445,492.17261004447937,4.65661287308e-09
9.31322685638e-10,0.304465161395,2900.0,0.933729,14.9108,0.0,0.14123225212097168,2.70027,0.0,0.00634017027915,0.136480326684,2100.0,6.5876688957214355,431.074683382,0.14853477478027344,2.70209,0.00285930465907,-0.00285930326208,3.2741568088531494,0.934603,17.79694390296936,3.2127232551574707,0.08136796951293945,737.144847035,280,280,136.785714286,256.785714286,14.8838,3.3629910945892334,510.75096225738525,1.39698386192e-09
0.0,0.429680010338,2800.0,0.931072,14.8809,0.0,0.1406421661376953,2.69408,0.0,0.00653421413153,0.314323411984,2200.0,5.429022312164307,601.035564672,0.15222907066345215,2.70008,0.00368155585602,-0.00368155585602,3.339276075363159,0.933912,17.03193974494934,3.2753665447235107,0.07502937316894531,936.999594341,280,280,297.5,488.214285714,14.7919,3.6298723220825195,528.4434216022491,0.0
0.0,1,0.0,0.935566,14.9445,0.0,0.1398005485534668,2.70434,0.0,0.0,1,0.0,6.280993938446045,0.0,0.15149855613708496,2.70434,0.0,0.0,3.2489163875579834,0.935566,17.684919118881226,3.2164225578308105,0.08062434196472168,0.0,280,280,0.0,0.0,14.9445,3.4736850261688232,546.6095719337463,0.0
-4.65661509352e-09,0.623716280198,2700.0,0.937812,14.9445,0.0,0.13482213020324707,2.70905,0.0,0.00701164640486,0.194086649301,1700.0,5.583339214324951,300.057605014,0.15417242050170898,2.70434,0.00586474442389,-0.00586474267766,3.26444935798645,0.935566,17.29167866706848,3.1841726303100586,0.08417081832885742,1052.32729205,280,280,81.0714285714,739.642857143,15.0149,3.9610607624053955,564.559732913971,1.7462298274e-09
5.55111512313e-17,0.363035993241,2800.0,0.911932,14.3559,0.0,0.13603448867797852,2.65271,0.0,0.00834597181529,0.123803196356,2000.0,5.2044665813446045,590.035345707,0.1640617847442627,2.66416,0.00658971746452,-0.00658971536905,3.6498775482177734,0.917095,16.94376802444458,3.179056406021118,0.07599306106567383,1018.5421254,280,280,326.071428571,870.714285714,14.1925,3.6128122806549072,581.9211785793304,2.09547579288e-09
2.77555756156e-17,0.361743223839,2900.0,0.918524,14.3872,0.0,0.13841795921325684,2.6651,0.0,0.00987696554512,0.103135851434,2300.0,5.346244812011719,601.027924748,0.15049362182617188,2.66634,0.00516307679936,-0.00516307679936,3.276888847351074,0.919082,16.826424837112427,3.3184311389923096,0.07571578025817871,1028.93817866,280,280,278.928571429,570.714285714,14.3694,3.598172426223755,599.1753666400909,0.0
-3.72529074255e-09,0.317106015108,2900.0,0.924898,14.8116,0.0,0.1368415355682373,2.68158,0.0,0.00647184764966,0.106014757261,2200.0,5.496340990066528,571.151606987,0.14891862869262695,2.69541,0.00566607899964,-0.00566608132794,3.241600751876831,0.931264,16.938879013061523,3.154629707336426,0.08324885368347168,1024.26080862,280,280,264.642857143,555.714285714,14.6081,3.7695441246032715,616.615984916687,-2.32830643654e-09
1.86264537128e-09,0.440630807284,2800.0,0.925763,14.6841,0.0,0.13066720962524414,2.68355,0.0,0.00669673644006,0.309655287597,2400.0,5.057878732681274,657.324412032,0.15444111824035645,2.68676,0.00595654849894,-0.0059565519914,3.4845094680786133,0.927247,16.52416205406189,3.138007402420044,0.06405758857727051,1063.58264169,280,280,341.785714286,652.5,14.637,3.4944345951080322,633.8907225131989,-3.49245965481e-09
0.0,0.398633989022,2900.0,0.917844,14.3756,0.0,0.14740777015686035,2.66633,0.0,0.00993344839662,0.0804054758161,1700.0,6.004262208938599,234.6118701,0.1576247215270996,2.66553,0.00374407693744,-0.00374407297932,3.4532668590545654,0.917455,17.80853843688965,3.407377243041992,0.07392430305480957,779.264108644,280,280,44.6428571429,267.857142857,14.387,3.6231346130371094,652.243173122406,3.95812094212e-09
1.86264537128e-09,0.305525612402,2800.0,0.914005,14.3943,0.0,0.14006638526916504,2.65751,0.0,0.00659167952836,0.088596431119,2200.0,5.469890356063843,563.791714145,0.15252208709716797,2.66683,0.00462367560249,-0.0046236757189,3.381474018096924,0.918247,17.247954845428467,3.357633113861084,0.07608509063720703,1091.45942365,280,280,241.785714286,658.571428571,14.2607,3.6976113319396973,670.0455484390259,-1.16415321827e-10
-1.86264537128e-09,0.291827214971,2800.0,0.908286,14.1286,0.0,0.13496112823486328,2.64447,0.0,0.0064809769392,0.0691255206812,2200.0,5.540810585021973,479.904194308,0.14966225624084473,2.6482,0.0045153957326,-0.00451539363712,3.356821060180664,0.909993,16.691353797912598,3.1582512855529785,0.08353328704833984,1026.01213095,280,280,187.5,562.5,14.076,3.3429014682769775,687.4696283340454,2.09547579288e-09
9.31322685638e-10,0.265796574765,2600.0,0.92495,14.5351,0.0,0.1423037052154541,2.67943,0.0,0.00981585774571,0.113109063839,2200.0,5.872084140777588,476.216889148,0.16298556327819824,2.67657,0.00352667225525,-0.00352666992694,3.364004135131836,0.923585,17.31305694580078,3.257716417312622,0.13185930252075195,699.366969597,280,280,151.785714286,244.642857143,14.5768,3.4239492416381836,705.2929103374481,2.32830643654e-09
4.19095247395e-09,0.630507641053,2900.0,0.921764,14.5131,0.0,0.1404743194580078,2.67087,0.0,0.0070694135502,0.211629093384,1800.0,5.5591912269592285,368.567102688,0.161668062210083,2.67505,0.00621014740318,-0.00621014367789,3.460618495941162,0.92356,17.439679861068726,3.317167282104492,0.1053619384765625,1172.29056917,280,280,128.928571429,867.5,14.4525,3.7931361198425293,723.1541435718536,3.72529029846e-09
2.91038348976e-09,0.442093107743,2900.0,0.916633,14.3487,0.0,0.13912582397460938,2.65768,0.0,0.00666130147874,0.385362596509,2200.0,5.706874847412109,782.805003477,0.14866304397583008,2.66366,0.00427107233554,-0.0042710704729,3.359576463699341,0.919393,17.08556079864502,3.3471853733062744,0.09778213500976562,1182.32821162,280,280,608.571428571,1240.0,14.2632,3.358210563659668,740.7027475833893,1.86264514923e-09
-2.32830599245e-09,0.454539061068,2900.0,0.923067,14.3516,0.0,0.13822293281555176,2.66865,0.0,0.00668655754998,0.114451275683,1700.0,5.652791261672974,294.470945519,0.15789222717285156,2.66386,0.00358097441494,-0.0035809641704,3.428330898284912,0.920926,17.75224733352661,3.270292043685913,0.08011651039123535,887.311276284,280,280,73.9285714286,439.642857143,14.4204,4.076452732086182,759.1915717124939,1.02445483208e-08
6.75208777778e-09,0.471254811266,2800.0,0.899853,13.8128,0.0,0.13323307037353516,2.61616,0.0,0.00629446655512,0.424089063434,2400.0,5.1985509395599365,816.591269253,0.16774678230285645,2.6256,0.00583581515821,-0.00583581440151,3.6444201469421387,0.903664,16.94505786895752,3.1530869007110596,0.10654687881469727,1179.1296838,280,280,600.357142857,1178.21428571,13.6831,3.6040265560150146,776.6098506450653,7.56699591875e-10
4.07453715212e-09,0.308173908678,2800.0,0.892236,13.4276,0.0,0.14609718322753906,2.59597,0.0,0.00663595972583,0.22276263347,2400.0,6.117089509963989,728.499996498,0.15251588821411133,2.59731,0.00590183440363,-0.00590183679014,3.3104727268218994,0.892724,17.898128986358643,3.4809648990631104,0.08967161178588867,1111.94115751,280,280,451.428571429,888.928571429,13.4096,3.6490838527679443,794.957685470581,-2.38651409745e-09
-2.73576024057e-08,0.393982149386,2900.0,0.895452,13.4847,0.0,0.14211249351501465,2.59995,0.0,0.009077899158,0.0833960526874,2600.0,5.7823498249053955,629.319258876,0.14972305297851562,2.60156,0.00824201712385,-0.00824201479554,3.3525619506835938,0.895011,17.102580070495605,3.3432085514068604,0.08303451538085938,1073.91045878,280,280,330.357142857,801.428571429,13.4631,3.3217556476593018,812.9029767513275,2.32830643654e-09
0.0,0.347265813975,2500.0,0.905071,13.8101,0.0,0.14539718627929688,2.6261,0.0,0.00604097126052,0.278998302638,2600.0,5.4257121086120605,730.923985411,0.15493178367614746,2.6254,0.0045069802436,-0.00450697587803,3.396017551422119,0.904783,16.935312509536743,3.3784339427948,0.07999849319458008,897.158140793,280,280,385.357142857,525.357142857,13.8197,3.412389039993286,830.467832326889,4.36557456851e-09
0.0,0.484289628784,2900.0,0.898353,13.6861,0.0,0.14280939102172852,2.61341,0.0,0.00719073973596,0.064594702213,1600.0,6.1129748821258545,204.814189061,0.1475965976715088,2.61638,0.00347157102078,-0.00347157381475,3.1458473205566406,0.899605,17.512901067733765,3.4065115451812744,0.0763235092163086,836.659950308,280,280,38.9285714286,310.357142857,13.6455,3.51165509223938,848.4987378120422,-2.79396772385e-09
0.0,0.231754644105,2700.0,0.883144,13.3129,0.0,0.13931059837341309,2.57886,0.0,0.00857497192919,0.0680882563784,2400.0,5.733564853668213,575.853293215,0.14858007431030273,2.58873,0.00689687853446,-0.00689687812701,3.19278883934021,0.887506,16.71484661102295,3.306764602661133,0.07343649864196777,813.285021078,280,280,225.357142857,386.785714286,13.182,3.2180397510528564,865.6235432624817,4.07453626394e-10
1.86264537128e-09,0.522432890032,2800.0,0.867442,12.9821,0.0,0.13224005699157715,2.54457,0.0,0.00900194607675,0.471746779049,2400.0,5.4394378662109375,845.741960816,0.14665722846984863,2.56357,0.00665672961622,-0.00665673101321,3.236832618713379,0.875616,16.40680766105652,3.1332390308380127,0.0829925537109375,1046.16378903,280,280,647.5,793.571428571,12.7378,3.258103847503662,882.8053059577942,-1.39698386192e-09
-4.65661242899e-09,0.0995534334785,500.0,0.875425,12.8857,0.0,0.14151620864868164,2.56277,0.0,0.00970458518714,0.247473799751,1800.0,5.641562461853027,107.378312712,0.1616652011871338,2.55611,0.00469655357301,-0.00469655077904,3.527372121810913,0.872241,18.014084100723267,3.3531692028045654,0.09838104248046875,29.8273090866,280,280,6.42857142857,1.78571428571,12.9717,4.123445510864258,901.2554559707642,2.79396772385e-09
9.31322685638e-10,0.374257350124,2900.0,0.867745,12.7275,0.0,0.14449119567871094,2.54851,0.0,0.00629570242018,0.0800591593913,2200.0,5.5393006801605225,548.696856011,0.15297794342041016,2.54376,0.00398140866309,-0.00398140680045,3.2877588272094727,0.865711,17.1276957988739,3.36384916305542,0.07690548896789551,1150.92991462,280,280,223.214285714,851.785714286,12.788,3.6357648372650146,918.8056619167328,1.86264514923e-09
-7.4505814851e-09,0.31084559081,2700.0,0.859221,12.6019,0.0,0.14031577110290527,2.52617,0.0,0.00850761309266,0.0754272600787,2700.0,6.20133900642395,677.412167663,0.149766206741333,2.53384,0.00703762681223,-0.00703762797639,3.3178658485412598,0.862289,17.99538516998291,3.3017001152038574,0.3892686367034912,999.995918359,280,280,343.571428571,782.857142857,12.5055,3.3314414024353027,937.3007800579071,-1.16415321827e-09
1.86264537128e-09,0.167057044077,2900.0,0.869839,12.9593,0.0,0.1516094207763672,2.55239,0.0,0.0073503293097,0.0581117825022,2300.0,5.841407060623169,590.579100095,0.16781115531921387,2.56181,0.00396424054634,-0.00396423973143,3.6078503131866455,0.874087,18.163114547729492,3.591184377670288,0.11678409576416016,1070.5157421,280,280,248.571428571,641.785714286,12.8377,3.623816728591919,955.9629304409027,8.14907252789e-10
0.0,0.359027029646,2800.0,0.85794,12.5786,0.0,0.14078426361083984,2.52383,0.0,0.00741400802508,0.314635975575,2400.0,5.459383249282837,824.945808362,0.15566682815551758,2.53199,0.00745147140697,-0.00745147559792,3.380053997039795,0.861394,17.2174072265625,3.340893268585205,0.08281159400939941,1024.23434569,280,280,485.357142857,646.071428571,12.4763,3.7234456539154053,973.6103394031525,-4.19095158577e-09
8.38190317154e-09,0.809305787596,2900.0,0.855901,12.5736,0.0,0.14055252075195312,2.51778,0.0,0.0067896367982,0.807423817923,2500.0,5.879528045654297,916.808739763,0.15068459510803223,2.5316,0.00540505768731,-0.00540505815297,3.244872808456421,0.860996,17.189188957214355,3.3287103176116943,0.08511781692504883,1102.03979474,280,280,867.857142857,1341.07142857,12.401,3.401578187942505,991.3033337593079,-4.65661287308e-10
-1.86264537128e-09,0.29999967462,2900.0,0.846883,12.2374,0.0,0.13410043716430664,2.49924,0.0,0.00956988055259,0.345882169628,2500.0,5.625537872314453,866.600721916,0.1629018783569336,2.50449,0.00475960416952,-0.00475960597396,3.545520067214966,0.849384,17.646711826324463,3.2021257877349854,0.4840126037597656,1013.01473437,280,280,523.214285714,586.071428571,12.1732,3.509620428085327,1009.4319965839386,-1.80443748832e-09
0.0,0.116949826632,2300.0,0.83372,12.0013,0.0,0.13569211959838867,2.47105,0.0,0.00717947585508,0.159519185676,2600.0,5.260111331939697,681.02928928,0.154524564743042,2.48501,0.00274470821023,-0.00274470681325,3.429062604904175,0.839659,16.595088243484497,3.2128195762634277,0.07887887954711914,674.377642039,280,280,257.5,279.285714286,11.8348,3.3805482387542725,1026.4692966938019,1.39698386192e-09
1.8626449716e-08,0.230599794491,2800.0,0.814947,11.4293,0.0,0.1400597095489502,2.42563,0.0,0.00976407621056,0.0663120413486,2600.0,5.467521667480469,678.169429796,0.15804624557495117,2.43618,0.00534992961911,-0.00534992991015,3.4188132286071777,0.819279,17.85148310661316,3.285048246383667,0.09070611000061035,1011.40278165,280,280,280.714285714,594.642857143,11.3093,4.33379054069519,1044.8099761009216,-2.91038304567e-10
-7.4505814851e-09,0.198877386525,2700.0,0.819014,11.3898,0.0,0.14874792098999023,2.43554,0.0,0.0066219875589,0.0974645463534,2500.0,5.951704263687134,709.662807973,0.1475059986114502,2.43272,0.00716349622235,-0.00716350134462,3.2659788131713867,0.817797,17.30802893638611,3.47802472114563,0.09470534324645996,941.273290901,280,280,320.357142857,497.857142857,11.422,3.2362332344055176,1062.5301320552826,-5.12227416039e-09
-7.4505814851e-09,0.296002701588,2700.0,0.82389,11.5716,0.0,0.1363844871520996,2.44766,0.0,0.00756176840514,0.253447378475,2700.0,5.522411108016968,920.242800148,0.16398119926452637,2.44855,0.00361321819946,-0.00361321307719,3.523144483566284,0.824145,18.32846450805664,3.32702898979187,0.3767268657684326,1023.8890819,280,280,553.214285714,641.071428571,11.5613,3.661546230316162,1081.366373538971,5.12227416039e-09
2.23517417908e-08,0.17064019508,2800.0,0.795108,10.8771,0.0,0.1432187557220459,2.37846,0.0,0.00706872018054,0.115754742174,2600.0,5.485498428344727,742.465556131,0.16252446174621582,2.38666,0.00750581908505,-0.00750581827015,3.5526022911071777,0.798426,17.644677877426147,3.320195198059082,0.08005547523498535,951.029517343,280,280,328.571428571,530.0,10.7883,3.831761121749878,1099.4138107299805,8.14907252789e-10
-7.4505814851e-09,0.321406512502,2900.0,0.793452,10.8682,0.0,0.1352064609527588,2.37436,0.0,0.00759153394029,0.26715854228,2600.0,5.350467920303345,917.385857327,0.15525102615356445,2.38584,0.00708591844887,-0.00708592776209,3.3974390029907227,0.797936,17.039672136306763,3.2453341484069824,0.07724976539611816,1104.79099279,280,280,571.785714286,758.928571429,10.7442,3.7537941932678223,1116.9104313850403,-9.31322574615e-09
0.0,0.233295976213,2700.0,0.783357,10.6315,0.0,0.1418912410736084,2.34907,0.0,0.00814788416028,0.150867485347,2800.0,6.228575706481934,830.681964118,0.1494886875152588,2.36382,0.00544680643361,-0.00544680841267,3.3314640522003174,0.789068,17.517282724380493,3.2698099613189697,0.0833594799041748,1035.52683033,280,280,401.785714286,636.428571429,10.4758,3.3560686111450195,1134.9925937652588,-1.97906047106e-09
2.60770391947e-08,0.279317351057,2900.0,0.759338,9.91594,0.0,0.13559460639953613,2.28579,0.0,0.00770813599229,0.100899962857,2500.0,5.2577221393585205,757.927406868,0.15487432479858398,2.29414,0.004324226873,-0.00432422710583,3.328373432159424,0.762435,16.490270376205444,3.159259080886841,0.07868742942810059,1141.22740941,280,280,328.214285714,760.0,9.83346,3.3566997051239014,1151.916430234909,-2.32830643654e-10
