ExplainedVariance,NumTrajs,Perplexity,MaxReturn,AveragePolicyStd,Time,Entropy,ItrTime,StdReturn,MaxKL,MinReturn,AverageReturn,TotalExecTime,LossBefore,MeanKL,LossAfter
0.199211957914,40,11.4353,2100.0,0.82843,5.007085084915161,2.4367,5.007092714309692,580.495478019,7.00879,0.0,755.0,4.93956732749939,0.0283427,2.34009,-0.173272
0.878225482114,40,11.764,7000.0,0.844331,9.43168592453003,2.46505,4.4164369106292725,633.225868076,6.64425,3800.0,5405.0,4.343807220458984,-0.00733189,2.96581,-0.130308
0.164266389092,40,11.721,1200.0,0.843213,13.699296951293945,2.46138,4.2604079246521,262.868788562,4.73728,0.0,330.0,4.2315216064453125,0.0371206,3.226,-0.193338
0.987201186189,40,11.9406,7900.0,0.849632,17.30574131011963,2.47994,3.6019115447998047,233.973823322,2.91358,6800.0,7377.5,3.573136806488037,-0.0534013,1.71006,-0.138182
0.562417783911,40,11.6259,4300.0,0.840746,21.076767206192017,2.45324,3.7660834789276123,859.64745681,8.92808,800.0,2647.5,3.734778881072998,0.0180415,6.03282,-0.288602
0.441503144034,40,11.7313,2300.0,0.843547,24.937541723251343,2.46226,3.8553102016448975,460.916207135,3.76516,400.0,982.5,3.796663522720337,0.0425767,1.92712,-0.0606921
0.991823175601,40,11.9837,7800.0,0.851436,29.698426485061646,2.48355,4.750208854675293,229.728100153,0.265216,6900.0,7385.0,4.703067779541016,-0.0479244,0.107956,-0.0607942
