AveragePolicyStd,Perplexity,TotalExecTime,MaxReturn,MinReturn,ExplainedVariance,Time,StdReturn,Entropy,AverageReturn,LossAfter,LossBefore,MeanKL,MaxKL,NumTrajs,ItrTime
0.947542,15.2117,5.018429756164551,0.0,0.0,1,5.07806921005249,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,5.0780744552612305
0.947542,15.2117,4.610907554626465,0.0,0.0,1,9.744161367416382,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.661626100540161
0.947542,15.2117,4.6528706550598145,0.0,0.0,1,14.442679405212402,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.690645456314087
0.947542,15.2117,4.585249185562134,0.0,0.0,1,19.05868911743164,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.610910892486572
0.947542,15.2117,4.67725133895874,0.0,0.0,1,23.765690803527832,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.70287561416626
0.947542,15.2117,4.570229768753052,0.0,0.0,1,28.3758761882782,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.606026649475098
0.947542,15.2117,4.660109758377075,0.0,0.0,1,33.07589054107666,0.0,2.72206,0.0,-0.0,-0.0,0.0,0.0,20,4.694854259490967
