LossBefore,Time,NumTrajs,ExplainedVariance,AverageReturn,ItrTime,MeanKL,AveragePolicyStd,Perplexity,StdReturn,MaxKL,MaxReturn,TotalExecTime,MinReturn,LossAfter,Entropy
-0.0,22.360268354415894,20,1,0.0,22.36027193069458,0.0,0.870797,12.9461,0.0,0.0,0.0,22.25450348854065,0.0,-0.0,2.5608
-0.0,45.497586250305176,20,1,0.0,23.133768558502197,0.0,0.870797,12.9461,0.0,0.0,0.0,23.05816340446472,0.0,-0.0,2.5608
-0.0,68.56063485145569,20,1,0.0,23.054168939590454,0.0,0.870797,12.9461,0.0,0.0,0.0,22.983774662017822,0.0,-0.0,2.5608
-0.0,92.01669073104858,20,1,0.0,23.44302272796631,0.0,0.870797,12.9461,0.0,0.0,0.0,23.350656032562256,0.0,-0.0,2.5608
-0.0,114.8398745059967,20,1,0.0,22.81314206123352,0.0,0.870797,12.9461,0.0,0.0,0.0,22.760976791381836,0.0,-0.0,2.5608
-0.0,137.08908200263977,20,1,0.0,22.238991498947144,0.0,0.870797,12.9461,0.0,0.0,0.0,22.133448600769043,0.0,-0.0,2.5608
-0.0,160.06361269950867,20,1,0.0,22.96991467475891,0.0,0.870797,12.9461,0.0,0.0,0.0,22.907814502716064,0.0,-0.0,2.5608
