NumTrajs,LossAfter,AverageReturn,ItrTime,TotalExecTime,MaxReturn,MaxKL,StdReturn,Entropy,MeanKL,Time,LossBefore,ExplainedVariance,AveragePolicyStd,Perplexity,MinReturn
20,-0.0617935,70.0,12.533817529678345,12.427509307861328,500.0,1.30278,130.766968306,2.56857,0.366137,12.533810138702393,0.00641839,0.104128285101,0.87453,13.0471,0.0
20,-0.0716998,13905.0,12.815096855163574,12.699666976928711,18800.0,0.474046,2413.18772581,2.57499,0.240178,25.35260009765625,-0.00371335,0.666649790428,0.877268,13.1312,9400.0
20,-0.0361738,19040.0,12.339139938354492,12.290744304656982,21000.0,0.24699,1139.91227733,2.57313,0.12756,37.69590139389038,-0.00583985,0.941573359101,0.8764,13.1068,15900.0
20,-0.0601203,19250.0,12.742624521255493,12.697598218917847,21200.0,0.297355,1295.1833847,2.57021,0.123015,50.44789147377014,-0.0204083,0.93068553129,0.875264,13.0686,16300.0
20,-0.0618476,19815.0,12.614652633666992,12.537339687347412,21200.0,0.356287,1017.97593292,2.56001,0.149194,63.08944916725159,-0.0294204,0.965297665905,0.870781,12.9359,17200.0
20,-0.0642031,20460.0,12.772765398025513,12.711430549621582,21300.0,0.629249,654.522726878,2.5453,0.270553,75.8837776184082,-0.016216,0.977982480577,0.864165,12.747,18600.0
20,-0.0294341,20615.0,12.806306600570679,12.736813306808472,21400.0,0.421037,582.473175348,2.53719,0.134344,88.70447254180908,-0.00514965,0.984904347981,0.860577,12.6441,19100.0
