LossBefore,LossAfter,AveragePolicyStd,Entropy,MinReturn,Perplexity,TotalExecTime,StdReturn,MaxKL,AverageReturn,NumTrajs,MeanKL,Time,MaxReturn,ExplainedVariance,ItrTime
0.0161577,-0.00847947,0.917354,2.64941,400.0,14.1457,11.677069902420044,1094.65748068,0.511015,2115.0,20,0.100203,11.785200119018555,4600.0,0.501966112511,11.785206317901611
-0.000370104,-0.0468287,0.92627,2.66557,2700.0,14.3762,11.643697738647461,2663.94444387,0.378565,8180.0,20,0.158651,23.57798171043396,13800.0,0.34331998068,11.789721727371216
-0.000872768,-0.0076153,0.926492,2.66539,19800.0,14.3735,11.816239833831787,480.208288142,0.0734241,20820.0,20,0.0160297,35.514225244522095,21500.0,0.986561717098,11.928900957107544
-0.024454,-0.032804,0.926241,2.66495,19000.0,14.3672,11.716144800186157,794.418025979,0.113699,20870.0,20,0.0176796,47.2941997051239,21700.0,0.979157132122,11.774877548217773
-0.0222845,-0.0282069,0.920863,2.65272,20300.0,14.1926,11.481499910354614,382.720524665,0.0614416,21195.0,20,0.0079651,58.86189341545105,22000.0,0.989552709925,11.53616714477539
0.00568796,-0.00181158,0.915635,2.64158,20500.0,14.0354,11.767896890640259,345.832329316,0.0793356,21180.0,20,0.0121781,70.78642153739929,21700.0,0.99069313612,11.914037704467773
0.00691218,0.00247954,0.916852,2.64442,20900.0,14.0753,12.15219259262085,241.816045787,0.0779215,21255.0,20,0.00635544,82.99059510231018,21800.0,0.992034018232,12.198307752609253
