MeanKL,MaxKL,ItrTime,AveragePolicyStd,TotalExecTime,ExplainedVariance,Time,MinReturn,LossBefore,Perplexity,Entropy,AverageReturn,NumTrajs,StdReturn,MaxReturn,LossAfter
0.0,0.0,23.305516242980957,0.870797,23.18122911453247,1,23.30551314353943,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,22.427650690078735,0.870797,22.24249792098999,1,45.736005783081055,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,23.420851945877075,0.870797,23.309590101242065,1,69.17782354354858,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,23.142120599746704,0.870797,23.086292028427124,1,92.32682013511658,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,22.52398157119751,0.870797,22.459131002426147,1,114.85955309867859,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,23.08636236190796,0.870797,23.018893718719482,1,137.96814894676208,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
0.0,0.0,23.210513591766357,0.870797,23.14192271232605,1,161.19238305091858,0.0,-0.0,12.9461,2.5608,0.0,20,0.0,0.0,-0.0
