MaxKL,LossAfter,ExplainedVariance,MeanKL,AverageReturn,MaxReturn,TotalExecTime,StdReturn,LossBefore,AveragePolicyStd,Perplexity,Entropy,MinReturn,ItrTime,NumTrajs,Time
0.0,-0.0,1,0.0,0.0,0.0,10.8195960521698,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.900511264801025,20,10.900506496429443
0.0,-0.0,1,0.0,0.0,0.0,10.311548471450806,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.474263906478882,20,21.378714084625244
0.0,-0.0,1,0.0,0.0,0.0,10.597213745117188,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.638689756393433,20,32.02190089225769
0.0,-0.0,1,0.0,0.0,0.0,10.678613424301147,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.738863229751587,20,42.769428730010986
0.0,-0.0,1,0.0,0.0,0.0,10.559062004089355,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.599001169204712,20,53.372323751449585
0.0,-0.0,1,0.0,0.0,0.0,10.793788194656372,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.870055675506592,20,64.24973750114441
0.0,-0.0,1,0.0,0.0,0.0,10.751959562301636,0.0,-0.0,0.92455,14.5788,2.67957,0.0,10.814203977584839,20,75.07214879989624
