MaxKL,ItrTime,MaxReturn,MeanKL,StdReturn,Perplexity,LossAfter,AveragePolicyStd,Time,NumTrajs,MinReturn,Entropy,LossBefore,TotalExecTime,ExplainedVariance,AverageReturn
0.0,12.154631614685059,0.0,0.0,0.0,14.777,-0.0,0.930467,12.15462875366211,20,0.0,2.69307,-0.0,11.945285320281982,1,0.0
0.0,11.633755207061768,0.0,0.0,0.0,14.777,-0.0,0.930467,23.79301643371582,20,0.0,2.69307,-0.0,11.46841049194336,1,0.0
0.0,11.607736349105835,0.0,0.0,0.0,14.777,-0.0,0.930467,35.405694007873535,20,0.0,2.69307,-0.0,11.570586681365967,1,0.0
0.0,11.553416967391968,0.0,0.0,0.0,14.777,-0.0,0.930467,46.96293807029724,20,0.0,2.69307,-0.0,11.505325078964233,1,0.0
0.0,11.737801313400269,0.0,0.0,0.0,14.777,-0.0,0.930467,58.71182179450989,20,0.0,2.69307,-0.0,11.699323654174805,1,0.0
0.0,12.102761507034302,0.0,0.0,0.0,14.777,-0.0,0.930467,70.82125878334045,20,0.0,2.69307,-0.0,11.966898441314697,1,0.0
0.0,11.998987197875977,0.0,0.0,0.0,14.777,-0.0,0.930467,82.82644391059875,20,0.0,2.69307,-0.0,11.957757949829102,1,0.0
