LossBefore,ItrTime,MeanKL,ExplainedVariance,AverageReturn,Perplexity,Time,TotalExecTime,NumTrajs,MaxKL,Entropy,MaxReturn,AveragePolicyStd,MinReturn,StdReturn,LossAfter
0.0216174,5.558365821838379,0.544096,0.105528986328,195.0,16.3558,5.558362722396851,5.462069749832153,40,23.1264,2.79458,900.0,0.982009,0.0,202.4228248,-0.0728173
-0.0259614,4.714052438735962,0.248414,0.442133472086,2022.5,16.7132,10.275031805038452,4.655486345291138,40,18.425,2.8162,3900.0,0.993502,800.0,787.872927571,-0.0889988
-0.0460531,4.836820363998413,0.135856,0.570499845796,2985.0,16.4977,15.12376618385315,4.781909227371216,40,7.76091,2.80322,4900.0,0.98752,200.0,1123.95507028,-0.0842678
-0.036985,5.007113933563232,0.169341,0.627990322957,2762.5,16.1221,20.140793800354004,4.964165925979614,40,4.49216,2.78019,3900.0,0.976569,1500.0,698.815962897,-0.0919339
-0.00763571,5.752976894378662,0.0946299,0.540606582168,2777.5,15.8267,25.896801471710205,5.6949944496154785,40,4.80704,2.7617,5600.0,0.967724,400.0,1470.11691712,-0.0457424
-0.0299994,4.617215633392334,0.0274259,0.526094514612,2875.0,15.7664,30.521716833114624,4.533255338668823,40,0.575719,2.75788,6100.0,0.965827,300.0,1598.71041781,-0.0474739
-0.0133957,4.97458553314209,0.117768,0.600312895338,3182.5,15.5317,35.50035357475281,4.939982175827026,40,5.08033,2.74288,5500.0,0.957959,300.0,1238.92846848,-0.0522432
