LossAfter,MaxKL,MeanKL,Perplexity,StdReturn,ExplainedVariance,TotalExecTime,AverageReturn,Time,MaxReturn,NumTrajs,LossBefore,ItrTime,AveragePolicyStd,MinReturn,Entropy
-0.0,0.0,0.0,14.5788,0.0,1,13.9096040725708,0.0,14.00795578956604,0.0,20,-0.0,14.00796103477478,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,13.433457612991333,0.0,27.54366445541382,0.0,20,-0.0,13.528219223022461,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,14.779578447341919,0.0,42.4144971370697,0.0,20,-0.0,14.861234426498413,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,14.875677824020386,0.0,57.3485107421875,0.0,20,-0.0,14.927475690841675,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,15.185728788375854,0.0,72.60355806350708,0.0,20,-0.0,15.249006509780884,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,15.08111572265625,0.0,87.85497236251831,0.0,20,-0.0,15.248244285583496,0.92455,0.0,2.67957
-0.0,0.0,0.0,14.5788,0.0,1,14.912757396697998,0.0,102.85378551483154,0.0,20,-0.0,14.993903398513794,0.92455,0.0,2.67957
