LossBefore,MaxKL,MinReturn,NumTrajs,MaxReturn,ExplainedVariance,LossAfter,StdReturn,Perplexity,Time,MeanKL,Entropy,ItrTime,TotalExecTime,AverageReturn,AveragePolicyStd
-0.033802,97.5865,100.0,40,3700.0,0.444565148846,-0.170185,835.029939583,16.3558,7.590626955032349,1.10808,2.79458,7.590631723403931,7.492629528045654,2185.0,0.982009
-0.00240682,3.0836,0.0,40,3000.0,0.311658694626,-0.0998183,709.15442606,15.8122,15.043424844741821,0.372044,2.76078,7.449725866317749,7.389013767242432,1140.0,0.965757
-0.0164304,8.29858,100.0,40,5500.0,0.545368068779,-0.0641779,1409.07771255,15.7932,22.44621467590332,0.149129,2.75958,7.39513373374939,7.326038837432861,2650.0,0.96571
-0.00216099,8.76436,500.0,40,4700.0,0.617849234346,-0.041761,982.547708765,15.664,30.22519874572754,0.14047,2.75136,7.772569894790649,7.7017107009887695,2960.0,0.961672
-0.039465,1.8133,1500.0,40,5300.0,0.679945178604,-0.0851336,827.934176128,15.647,37.42150664329529,0.152904,2.75028,7.174931526184082,7.123242139816284,3155.0,0.960867
-0.0291937,109.894,600.0,40,5500.0,0.673914316505,-0.045458,1034.84298326,15.3413,44.65818548202515,0.186698,2.73055,7.229263782501221,7.169062852859497,3790.0,0.95143
-0.0256131,3.79477,400.0,40,6100.0,0.665260302244,-0.0512387,1511.44798124,15.119,51.86401557922363,0.0606288,2.71595,7.19899582862854,7.079865455627441,3845.0,0.943862
