MaxKL,StdReturn,Time,LossAfter,TotalExecTime,AverageReturn,ItrTime,MaxReturn,MeanKL,AveragePolicyStd,MinReturn,Entropy,NumTrajs,LossBefore,Perplexity,ExplainedVariance
0.519056,2032.30780149,8.426588535308838,-0.0569502,8.370145559310913,18435.0,8.426593542098999,21100.0,0.163349,0.917354,13600.0,2.64941,20,-0.0283239,14.1457,0.844730900477
0.395068,788.669766125,17.426837682724,-0.0143957,8.933176755905151,20500.0,8.995152473449707,23100.0,0.0454234,0.904088,19500.0,2.62109,20,0.00156064,13.7507,0.97772350994
0.184886,1099.31797038,26.704705238342285,0.00290699,9.14168643951416,20450.0,9.270734310150146,22900.0,0.0263018,0.904595,18700.0,2.62187,20,0.0179153,13.7614,0.961207232313
0.156907,1118.21285988,35.798222064971924,-0.0244305,9.022478818893433,20860.0,9.08655595779419,22900.0,0.024933,0.908807,18300.0,2.63083,20,-0.0149522,13.8853,0.960705468711
0.133695,1256.54287631,44.82719707489014,-0.0337602,8.944607019424438,21390.0,9.019711971282959,23000.0,0.0063921,0.905698,17500.0,2.62335,20,-0.0213275,13.7818,0.947054363286
0.23365,623.117163943,53.93421816825867,-0.0218325,9.00825572013855,22315.0,9.094330310821533,23000.0,0.0140516,0.901251,19900.0,2.61269,20,-0.0132445,13.6357,0.984573310729
0.41999,468.934963508,63.04256987571716,-0.0200398,9.024202585220337,22510.0,9.095885753631592,23000.0,0.0329849,0.89838,21000.0,2.60607,20,-0.00792684,13.5457,0.989228980785
