ItrTime,ExplainedVariance,LossBefore,AverageReturn,StdReturn,Perplexity,NumTrajs,Entropy,MinReturn,MeanKL,LossAfter,MaxReturn,AveragePolicyStd,MaxKL,Time,TotalExecTime
8.818084001541138,0.0354052451277,-0.0138388,5.0,21.7944947177,14.777,20,2.69307,0.0,0.229082,-0.0720022,100.0,0.930467,3.42095,8.818077802658081,8.700255870819092
8.034191608428955,0.785868486117,0.00743974,215.0,90.9670269933,14.5739,20,2.67923,0.0,0.0496409,-0.00903431,300.0,0.923972,2.1874,16.85713768005371,7.956068277359009
7.17744779586792,0.733272728073,0.00907432,225.0,108.972473589,14.6282,20,2.68295,0.0,0.0256797,-0.00591062,500.0,0.925852,0.213443,24.038259983062744,7.1528496742248535
7.335849046707153,0.847412642389,-0.00290551,215.0,65.3834841531,14.6948,20,2.68749,0.0,0.0159982,-0.0108622,300.0,0.928032,0.698883,31.378817319869995,7.3045148849487305
7.470678091049194,0.80477171398,0.000895295,225.0,104.283268073,14.6734,20,2.68604,0.0,0.0275583,-0.00938854,300.0,0.927373,0.493345,38.85326266288757,7.420081377029419
7.259761095046997,0.889848901725,-0.00692369,240.0,48.9897948557,14.68,20,2.68649,200.0,0.0343637,-0.0205765,300.0,0.927599,2.45056,46.11920142173767,7.208580732345581
7.4080970287323,0.789630619343,0.0106884,205.0,80.4673846972,14.6293,20,2.68303,0.0,0.071124,-0.00715476,300.0,0.92598,1.02679,53.536967515945435,7.358891248703003
