StdReturn,LossAfter,AveragePolicyStd,AverageReturn,MinReturn,LossBefore,MaxReturn,MeanKL,Entropy,MaxKL,Perplexity,Time,ItrTime,TotalExecTime,ExplainedVariance,NumTrajs
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,3.756941795349121,3.756950855255127,3.682931661605835,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,7.639141798019409,3.875227689743042,3.8208675384521484,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,12.660462141036987,5.015873908996582,4.985124349594116,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,16.958409547805786,4.293247699737549,4.2612245082855225,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,20.04460096359253,3.079690933227539,3.0367422103881836,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,24.509445667266846,4.457870721817017,4.42284083366394,1,40
0.0,-0.0,0.82843,0.0,0.0,-0.0,0.0,0.0,2.4367,0.0,11.4353,28.451067447662354,3.936004161834717,3.8696939945220947,1,40
