ExplainedVariance,MaxReturn,ItrTime,Time,MeanKL,Perplexity,AverageReturn,MaxKL,LossBefore,NumTrajs,MinReturn,TotalExecTime,AveragePolicyStd,Entropy,LossAfter,StdReturn
0.415382950485,3600.0,7.130825519561768,7.1308207511901855,1.03442,16.3558,1815.0,147.559,-0.0217388,40,400.0,7.033603191375732,0.982009,2.79458,-0.134708,754.503147773
0.53054855792,6100.0,7.310415744781494,14.444693326950073,0.345034,16.0041,1555.0,14.5667,0.00328621,40,0.0,7.2397620677948,0.969823,2.77284,-0.0795131,1896.56927108
0.567779574138,5600.0,8.117144346237183,22.56727623939514,0.111831,16.0304,3067.5,9.49094,-0.0436016,40,300.0,8.050018310546875,0.970426,2.77449,-0.0758924,1609.09718476
0.640514899031,6100.0,7.5678558349609375,30.146916151046753,0.121515,15.6847,3517.5,24.2979,-0.0466823,40,500.0,7.474376440048218,0.959953,2.75269,-0.084159,1222.88337547
0.630036422765,5400.0,7.047249794006348,37.19943690299988,0.0728159,15.3229,3105.0,1.25759,-0.0082752,40,0.0,6.998236894607544,0.948942,2.72935,-0.0417508,1781.14429511
0.660240234294,6100.0,7.28009295463562,44.49963426589966,0.149508,15.2596,3947.5,68.1509,-0.0382687,40,300.0,7.2027270793914795,0.946777,2.72521,-0.0653836,1439.96310717
0.633142115949,5900.0,7.15624475479126,51.66203832626343,0.0735039,14.9704,3672.5,2.58284,-0.0356596,40,100.0,7.079430818557739,0.937547,2.70607,-0.0657559,1718.86408712
