MinReturn,ExplainedVariance,LossAfter,NumTrajs,MaxKL,LossBefore,Perplexity,Time,AveragePolicyStd,AverageReturn,MeanKL,Entropy,TotalExecTime,MaxReturn,StdReturn,ItrTime
200.0,0.317747016642,-0.133624,40,16.7988,0.0115544,11.0609,4.733408212661743,0.805297,1367.5,0.949118,2.40341,4.639408826828003,5800.0,924.49648458,4.733409643173218
2800.0,0.76101905034,-0.139185,40,1.30835,-0.0648878,11.1894,9.380814552307129,0.809723,4465.0,0.264514,2.41497,4.572383403778076,6100.0,886.157435222,4.644638776779175
2200.0,0.811668990509,-0.0694179,40,0.402837,-0.0360343,10.8322,14.072415113449097,0.796641,4770.0,0.0854804,2.38252,4.587425231933594,6600.0,1165.80444329,4.685729503631592
3300.0,0.811198265761,-0.141168,40,1.3178,-0.0849286,10.6388,18.8078875541687,0.789567,5255.0,0.1764,2.36451,4.665459394454956,7400.0,974.410077945,4.731048107147217
2600.0,0.774135174373,-0.107359,40,65.3697,-0.0442226,10.1965,23.56345844268799,0.772873,5205.0,0.25814,2.32204,4.7208263874053955,7600.0,1484.74745327,4.7495245933532715
4700.0,0.916592799991,-0.107129,40,3.08855,-0.0725269,9.97348,28.3264479637146,0.764264,6092.5,0.0928762,2.29993,4.690215349197388,7300.0,564.529671497,4.7543044090271
3800.0,0.912198993306,-0.0557199,40,0.247173,-0.0315007,9.61828,33.07706570625305,0.750522,6387.5,0.0473528,2.26367,4.670851945877075,7600.0,825.284042012,4.7452898025512695
