TotalExecTime,AveragePolicyStd,AverageReturn,MaxReturn,Perplexity,ItrTime,StdReturn,ExplainedVariance,LossAfter,Time,MeanKL,Entropy,NumTrajs,MinReturn,MaxKL,LossBefore
10.657350540161133,0.827472,0.0,0.0,11.639,10.743672370910645,0.0,1,-0.0,10.743670225143433,0.0,2.45436,20,0.0,0.0,-0.0
10.470098495483398,0.827472,0.0,0.0,11.639,10.550209283828735,0.0,1,-0.0,21.29626965522766,0.0,2.45436,20,0.0,0.0,-0.0
10.525074243545532,0.827472,0.0,0.0,11.639,10.556711673736572,0.0,1,-0.0,31.85666275024414,0.0,2.45436,20,0.0,0.0,-0.0
10.441796064376831,0.827472,0.0,0.0,11.639,10.503136157989502,0.0,1,-0.0,42.3627552986145,0.0,2.45436,20,0.0,0.0,-0.0
10.555570363998413,0.827472,0.0,0.0,11.639,10.606554508209229,0.0,1,-0.0,52.973153591156006,0.0,2.45436,20,0.0,0.0,-0.0
10.575808048248291,0.827472,0.0,0.0,11.639,10.628475427627563,0.0,1,-0.0,63.605445861816406,0.0,2.45436,20,0.0,0.0,-0.0
10.503215074539185,0.827472,0.0,0.0,11.639,10.550430297851562,0.0,1,-0.0,74.1639564037323,0.0,2.45436,20,0.0,0.0,-0.0
