Time,AverageReturn,StdReturn,TotalExecTime,Perplexity,LossAfter,MaxReturn,ExplainedVariance,MaxKL,MeanKL,Entropy,ItrTime,MinReturn,AveragePolicyStd,NumTrajs,LossBefore
8.23152232170105,522.5,446.367281507,8.142425060272217,16.3558,-0.0599022,1600.0,0.249461186817,28.9174,0.527383,2.79458,8.231528043746948,0.0,0.982009,40,-0.00409629
15.401403427124023,2717.5,859.327498687,7.1103456020355225,16.2889,-0.100115,4600.0,0.548402760561,98.6934,0.449342,2.79049,7.166087627410889,1000.0,0.981018,40,0.0129534
22.772530794143677,3977.5,1146.18661221,7.254450798034668,16.3948,-0.0711537,7100.0,0.654033135137,9.61655,0.165576,2.79696,7.366741180419922,1800.0,0.983834,40,-0.0252101
30.12254786491394,4160.0,1115.30264951,7.281485557556152,16.1894,-0.0697722,6300.0,0.674697726057,2.36978,0.178166,2.78436,7.345939874649048,1600.0,0.977304,40,-0.016014
37.31765961647034,4147.5,1022.73835853,7.133198261260986,16.0603,-0.0724274,6300.0,0.703561181532,5.14146,0.292658,2.77635,7.190765857696533,1800.0,0.973325,40,-0.00399233
44.493531227111816,3235.0,974.564005081,7.117876052856445,16.0283,-0.105532,5400.0,0.556819547981,5.37988,0.279414,2.77436,7.165215253829956,1500.0,0.971811,40,-0.0336766
53.04931926727295,4510.0,1005.68384694,8.44565725326538,15.7607,-0.0495982,6100.0,0.722484683944,4.08091,0.14579,2.75752,8.551395893096924,1900.0,0.963239,40,-0.0157431
