NumTrajs,LossBefore,MaxReturn,MinReturn,Time,ItrTime,MaxKL,AveragePolicyStd,TotalExecTime,Perplexity,Entropy,ExplainedVariance,MeanKL,LossAfter,AverageReturn,StdReturn
20,-0.0108523,21300.0,13000.0,10.327300548553467,10.327306985855103,0.807085,0.917354,10.237802982330322,14.1457,2.64941,0.912506041875,0.193202,-0.0418804,19340.0,1797.05314334
20,0.0114566,22700.0,19200.0,20.22374939918518,9.891440153121948,0.382015,0.912137,9.765746116638184,13.9931,2.63856,0.969375187397,0.0481181,-0.00696095,20700.0,1018.82285016
20,-0.025334,23000.0,15500.0,30.334758281707764,10.108371019363403,0.330165,0.914715,10.00169587135315,14.0735,2.64429,0.929838477296,0.118065,-0.0594696,21540.0,1658.73445735
20,-0.00182124,23500.0,19600.0,40.15484929084778,9.814255475997925,0.804953,0.908829,9.751098155975342,13.8963,2.63162,0.967064314617,0.0878767,-0.0306158,21250.0,1119.15146428
20,-0.0198962,23000.0,20200.0,50.521788120269775,10.355039834976196,0.367845,0.908881,10.269123792648315,13.8837,2.63071,0.971760531389,0.106271,-0.0522251,21970.0,956.085770211
20,-0.0143574,23200.0,19200.0,60.62280559539795,10.096508026123047,0.480729,0.904298,10.050877809524536,13.7462,2.62076,0.954503831292,0.106904,-0.0421498,21580.0,1261.98256723
20,-0.0185331,23100.0,21400.0,70.71197867393494,10.069966793060303,0.146929,0.901279,9.99891972541809,13.6479,2.61359,0.989917917372,0.0365641,-0.0317768,22290.0,477.388730491
