MinReturn,StdReturn,ItrTime,Time,MaxReturn,LossAfter,MeanKL,Perplexity,Entropy,AverageReturn,MaxKL,ExplainedVariance,LossBefore,NumTrajs,TotalExecTime,AveragePolicyStd
0.0,21.7944947177,11.538989305496216,11.538984775543213,100.0,-0.0330976,0.0844913,14.1457,2.64941,5.0,1.14607,0.0541820993599,-0.00348205,20,11.426232099533081,0.917354
0.0,386.361229939,11.939133882522583,23.48311424255371,1000.0,-0.00614627,0.0262635,14.0966,2.64593,515.0,0.267775,0.520160660633,0.00652732,20,11.768185377120972,0.916447
0.0,219.317121995,11.807959079742432,35.29648470878601,1100.0,-0.0318843,0.0193107,14.1427,2.6492,830.0,0.409804,0.821814854804,-0.0128571,20,11.712882280349731,0.917833
0.0,295.761728423,11.604734897613525,46.90811109542847,1200.0,-0.0207496,0.0327566,14.052,2.64277,805.0,0.350711,0.766185905479,-0.00792245,20,11.552353620529175,0.915405
700.0,104.403065089,11.9628746509552,58.90259575843811,1200.0,-0.00168193,0.0098766,13.9965,2.63881,890.0,0.101447,0.885678066566,0.0046256,20,11.865622758865356,0.913625
700.0,94.2072184071,12.105964422225952,71.01312708854675,1100.0,0.000998039,0.0102787,14.0289,2.64112,925.0,0.26233,0.890814268772,0.0114978,20,12.067265510559082,0.9149
700.0,101.365674664,11.848286390304565,82.86700487136841,1100.0,-0.00565101,0.016137,14.1098,2.64687,935.0,0.21013,0.884853175138,0.00615666,20,11.764431238174438,0.917374
