StdReturn,AverageReturn,MaxKL,LossBefore,Entropy,AveragePolicyStd,ItrTime,NumTrajs,Time,MeanKL,Perplexity,MaxReturn,TotalExecTime,LossAfter,ExplainedVariance,MinReturn
21.7944947177,5.0,2.7198,-0.00893296,2.72206,0.947542,9.801563262939453,20,9.801557064056396,0.144318,15.2117,100.0,9.740264415740967,-0.0412588,0.0586772295412,0.0
92.0597631976,45.0,0.705105,-0.00158729,2.71313,0.9432,6.604421854019165,20,16.409042835235596,0.0485125,15.0764,300.0,6.526473522186279,-0.0325458,0.223636893299,0.0
393.192065027,320.0,1.73033,0.000408933,2.71234,0.94273,5.980987787246704,20,22.395840406417847,0.0697204,15.0644,1800.0,5.933406829833984,-0.0239981,0.287608016597,0.0
778.460018241,700.0,3.51834,-0.00239058,2.71254,0.942727,6.067505359649658,20,28.470651388168335,0.132586,15.0675,2700.0,6.0176568031311035,-0.0301685,0.287946101025,200.0
838.45095265,1000.0,0.104634,0.015987,2.71134,0.942091,5.994792938232422,20,34.47002124786377,0.00987637,15.0495,2700.0,5.967093467712402,0.0112132,0.356585981058,200.0
729.023319243,1055.0,0.0741547,0.0200797,2.71934,0.945402,6.268849849700928,20,40.74371409416199,0.011849,15.1703,2400.0,6.217202186584473,0.0140936,0.402618770182,0.0
647.224845011,1310.0,0.156674,0.00386982,2.72938,0.950055,6.455398321151733,20,47.208728075027466,0.0154541,15.3233,2400.0,6.415493488311768,-0.0040849,0.425366094967,0.0
