StdReturn,NumTrajs,TotalExecTime,ExplainedVariance,MaxKL,Time,LossAfter,Entropy,AveragePolicyStd,ItrTime,LossBefore,MaxReturn,MeanKL,AverageReturn,MinReturn,Perplexity
0.0,40,5.276752710342407,1,0.0,5.357403755187988,-0.0,2.79034,0.980344,5.3574135303497314,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,5.581554651260376,1,0.0,10.990317106246948,-0.0,2.79034,0.980344,5.627493143081665,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,4.91330623626709,1,0.0,15.961040496826172,-0.0,2.79034,0.980344,4.966888189315796,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,6.35457706451416,1,0.0,22.364557027816772,-0.0,2.79034,0.980344,6.388094425201416,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,5.823492527008057,1,0.0,28.24241614341736,-0.0,2.79034,0.980344,5.872031927108765,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,6.121610641479492,1,0.0,34.42666053771973,-0.0,2.79034,0.980344,6.176006078720093,-0.0,0.0,0.0,0.0,0.0,16.2865
0.0,40,5.801968097686768,1,0.0,40.263312339782715,-0.0,2.79034,0.980344,5.832408905029297,-0.0,0.0,0.0,0.0,0.0,16.2865
