ExplainedVariance,MeanKL,Time,Perplexity,Entropy,MinReturn,ItrTime,NumTrajs,MaxReturn,MaxKL,LossAfter,StdReturn,AveragePolicyStd,TotalExecTime,LossBefore,AverageReturn
0.116444000167,0.235862,6.398013114929199,14.7277,2.68973,0.0,6.398016452789307,20,4800.0,0.544718,-0.0594573,1458.62949374,0.929406,6.333302021026611,-0.00607298,1580.0
0.681339057545,0.0242714,12.98954463005066,14.6385,2.68366,10000.0,6.580310106277466,20,19600.0,0.0381021,-0.0462488,2925.82894237,0.92651,6.4909210205078125,-0.0363391,14095.0
0.676747799825,0.0441138,22.316251516342163,14.375,2.66549,8300.0,9.323334455490112,20,18500.0,0.0974066,-0.0330467,3042.74136265,0.918046,9.278538465499878,-0.0158697,14165.0
0.712218058021,0.0923019,28.76297688484192,14.2613,2.65755,8600.0,6.427040100097656,20,17200.0,0.167317,-0.0515316,2075.06024009,0.914515,6.384265661239624,-0.0213022,13125.0
0.670317716604,0.131223,34.960193157196045,14.1103,2.6469,8400.0,6.193390607833862,20,17500.0,0.232872,-0.0421647,2639.40807758,0.909577,6.126103401184082,0.00432207,12995.0
0.515844312422,0.19559,41.49780297279358,14.1408,2.64906,3800.0,6.525129795074463,20,14700.0,0.394448,-0.0838937,3377.04012413,0.910601,6.4660539627075195,-0.0187394,9640.0
0.522627743529,0.138895,48.26417922973633,14.0089,2.63969,5600.0,6.762783765792847,20,13400.0,0.266655,-0.0644363,2116.42977677,0.906204,6.720524549484253,-0.0127092,8785.0
