MeanKLBefore,0AverageReturn,dLoss,0ExplainedVariance,0EnvExecTime,1AverageReturn,ItrTime,1MaxReturn,1AveragePolicyStd,LossBefore,0Perplexity,ComputeUpdatedDistTime,1EnvExecTime,0MaxReturn,1ExplainedVariance,1MinReturn,1PolicyExecTime,LossAfter,0AveragePolicyStd,Time,0Entropy,1NumTrajs,1Perplexity,0PolicyExecTime,0ProcessExecTime,0NumTrajs,0StdReturn,0MinReturn,1StdReturn,MeanKL,1ProcessExecTime,1Entropy
-1.62981528273e-09,202.75,0.00166215724312,0.0226399642378,29.705140829086304,201.333333333,150.09739351272583,5700.0,0.966995,1.7462298274e-09,15.913,0.1381382942199707,30.596914529800415,5200.0,0.0268036784788,0.0,48.57408118247986,-0.00166215549689,0.966345,1849.4926838874817,2.76714,1200,15.9349,33.379552364349365,1.2350707054138184,1200,688.924841692,0.0,679.814844073,0.00872105173767,1.2230615615844727,2.76851
-3.84170428802e-09,199.083333333,0.000461289397208,0.023754528794,30.001713037490845,177.916666667,150.49616932868958,5400.0,0.953986,1.7462298274e-10,15.4772,0.10516071319580078,30.45060110092163,5800.0,0.0150641928913,0.0,51.55119705200195,-0.000461289222585,0.953297,2002.065040588379,2.73936,1200,15.5004,30.79241442680359,1.2290315628051758,1200,743.252419924,0.0,679.84360436,0.00775516591966,1.2116498947143555,2.74087
1.97905891675e-09,147.083333333,0.000500434893183,0.025293077293,30.340362548828125,221.25,149.75978183746338,6000.0,0.96194,-1.16415321827e-09,15.7816,0.11342716217041016,29.869585037231445,5300.0,0.0173712373928,0.0,51.15532398223877,-0.000500436057337,0.962409,2154.1920325756073,2.75884,1200,15.7653,30.64103388786316,1.2478902339935303,1200,562.175678107,0.0,802.853310076,0.00851783528924,1.202054500579834,2.75781
5.35511412991e-09,214.083333333,3.68384644389e-06,0.0300036379351,31.118725776672363,197.666666667,146.8899440765381,5400.0,0.949402,1.04773789644e-09,15.4154,0.1031184196472168,29.582727670669556,6000.0,0.0236796942784,0.0,47.499427318573,-3.682798706e-06,0.950836,2303.169174194336,2.73537,1200,15.3675,30.881893634796143,1.272082805633545,1200,719.10360384,0.0,719.77627697,0.00791344046593,1.1860954761505127,2.73225
-1.16416362661e-10,204.583333333,0.000585253859754,0.0240725191415,32.15071082115173,268.666666667,149.5590844154358,6400.0,0.954257,-9.45874489844e-10,15.5237,0.09528827667236328,29.77537751197815,6100.0,0.0169792013099,0.0,44.52123498916626,-0.000585254805628,0.954174,2454.983377933502,2.74237,1200,15.526,35.134860038757324,1.3058586120605469,1200,717.91642484,0.0,924.924261164,0.00642409455031,1.192241907119751,2.74252
1.39698308477e-09,168.666666667,0.000308780930936,0.0198085558378,31.759097814559937,201.166666667,153.50856709480286,5300.0,0.953828,4.65661287308e-10,15.5229,0.10880136489868164,30.13900923728943,5000.0,0.0184584028365,0.0,44.860573053359985,-0.000308780465275,0.954179,2610.6814880371094,2.74231,1200,15.5127,38.79204964637756,1.284477949142456,1200,635.716044228,0.0,735.865910944,0.00323509960435,1.2023000717163086,2.74166
3.13739185742e-08,237.5,0.00105727184564,0.0249926427088,31.273704290390015,233.333333333,151.9926996231079,5600.0,0.951449,-2.32830643654e-10,15.4601,0.08896160125732422,29.981033325195312,5700.0,0.0220743447183,0.0,44.35960364341736,-0.00105727207847,0.952367,2764.710335254669,2.73826,1200,15.4287,38.40136957168579,1.2689943313598633,1200,815.829077279,0.0,813.883010976,0.00757432635874,1.1990432739257812,2.73623
-2.09547845742e-09,189.583333333,5.82076609135e-10,0.0214525714626,30.686915397644043,288.0,152.44043374061584,6000.0,0.944391,1.16415321827e-09,15.2245,0.0914313793182373,30.421745777130127,5400.0,0.0202811978894,0.0,48.07803988456726,5.82076609135e-10,0.94524,2919.2820329666138,2.7229,1200,15.1976,34.6651451587677,1.250788688659668,1200,673.225935123,0.0,918.78869533,2.09547823538e-09,1.2200701236724854,2.72114
-9.31322907682e-10,199.75,0.000651618873235,0.0284964436997,29.93563961982727,236.75,151.14754462242126,5900.0,0.944119,-1.92085281014e-09,15.2245,0.11248564720153809,30.86038637161255,6300.0,0.0172283631595,0.0,51.87035846710205,-0.000651620794088,0.94524,3072.7789583206177,2.7229,1200,15.1875,30.524770259857178,1.2370247840881348,1200,724.999956897,0.0,832.550961904,0.00652295630425,1.2348875999450684,2.72047
9.31323462794e-10,192.25,9.55339055508e-06,0.0204237256593,30.250591278076172,218.416666667,150.64303255081177,6000.0,0.939544,-4.65661287308e-10,15.0295,0.12534809112548828,30.1999294757843,5800.0,0.0190961152039,0.0,51.62840795516968,-9.55385621637e-06,0.939186,3225.634024620056,2.71002,1200,15.0408,30.657979011535645,1.2441270351409912,1200,691.169253873,0.0,775.963375245,0.00618867063895,1.2119777202606201,2.71077
