MinReturn,MaxKL,NumTrajs,TotalExecTime,StdReturn,Time,LossAfter,MaxReturn,AveragePolicyStd,ItrTime,AverageReturn,MeanKL,ExplainedVariance,Perplexity,Entropy,LossBefore
0.0,2.29484,20,5.322372198104858,676.960116994,5.384128570556641,-0.0244295,2100.0,0.949513,5.384131908416748,685.0,0.0687734,0.420255614884,15.3903,2.73374,0.0017622
500.0,0.186094,20,5.187677621841431,939.82711176,10.64451551437378,-0.0186748,4900.0,0.950171,5.25600790977478,1885.0,0.0485795,0.70328846287,15.4175,2.7355,-0.00532435
0.0,0.11305,20,5.181946754455566,2681.46881392,15.874537467956543,-0.00165671,9900.0,0.948994,5.224348783493042,3965.0,0.0350888,0.254160116024,15.3765,2.73284,0.011449
0.0,0.80959,20,5.107133865356445,6255.64545031,21.0253963470459,-0.06054,18600.0,0.951706,5.140486240386963,8530.0,0.213805,0.58823653726,15.4647,2.73856,-0.00606939
0.0,1.20586,20,5.1769373416900635,7467.70379702,26.251733541488647,-0.0340718,22600.0,0.950239,5.217517137527466,16720.0,0.081689,0.811403998738,15.4179,2.73553,0.00501922
0.0,0.332976,20,5.14289402961731,8892.86792885,31.44035792350769,-0.0160258,22100.0,0.951496,5.176461935043335,11630.0,0.027494,0.653102243499,15.4566,2.73804,-0.00127798
0.0,0.284406,20,4.575823545455933,5592.60896184,36.05882740020752,-0.0270059,22700.0,0.951239,4.610015630722046,17815.0,0.0391783,0.881113136457,15.4468,2.7374,-0.00783784
