NumTrajs,LossAfter,Time,MinReturn,MaxKL,MaxReturn,LossBefore,MeanKL,AverageReturn,Entropy,Perplexity,StdReturn,TotalExecTime,ExplainedVariance,AveragePolicyStd,ItrTime
20,-0.707415,17.288944482803345,0.0,245.099,900.0,0.00618681,1.86277,50.0,2.8392,17.1021,196.214168703,16.982319355010986,0.0952005974798,1.00066,17.288950204849243
20,-0.0,34.11939811706543,0.0,0.0,0.0,-0.0,0.0,0.0,2.84539,17.2082,0.0,16.569359064102173,1,1.00378,16.810391426086426
20,0.389952,49.30334973335266,0.0,405.702,800.0,-0.0118484,3.64506,65.0,2.84539,17.2082,190.459969547,14.954281568527222,0.18852182966,1.00378,15.168931484222412
20,-0.0,66.99748587608337,0.0,0.0,0.0,-0.0,0.0,0.0,2.83946,17.1066,0.0,17.45841932296753,1,1.0008,17.67834496498108
20,262.672,83.33815741539001,0.0,39775.9,400.0,-0.0171787,740.074,50.0,2.83946,17.1066,120.415945788,16.15496277809143,0.292242746688,1.0008,16.317523956298828
20,-0.0,98.92226028442383,0.0,0.0,0.0,-0.0,0.0,0.0,2.83087,16.9603,0.0,15.32117509841919,1,0.996506,15.567976236343384
20,-0.0,115.38571095466614,0.0,0.0,0.0,-0.0,0.0,0.0,2.83087,16.9603,0.0,16.248263835906982,1,0.996506,16.43878173828125
