MaxReturn,LossBefore,TotalExecTime,Entropy,MaxKL,LossAfter,ItrTime,Perplexity,AveragePolicyStd,NumTrajs,MinReturn,ExplainedVariance,Time,MeanKL,AverageReturn,StdReturn
4500.0,0.0451027,5.988275527954102,2.74043,0.880181,-0.000514045,6.041684150695801,15.4937,0.95435,20,200.0,0.111593814882,6.041679620742798,0.264394,1390.0,1191.17588961
20400.0,0.00301647,5.710952281951904,2.78554,0.134428,-0.0155547,5.80087947845459,16.2085,0.975757,20,12700.0,0.844817993355,11.84581995010376,0.0418187,17795.0,1955.11508613
20900.0,-0.0226669,5.518101215362549,2.78704,0.830195,-0.0694869,5.550349950790405,16.233,0.97662,20,11800.0,0.88175283845,17.399368047714233,0.203723,18415.0,2197.78866136
20600.0,0.0116656,5.576222658157349,2.77571,0.832824,-0.0443914,5.6125593185424805,16.05,0.971049,20,11600.0,0.732487475643,23.02017331123352,0.268872,15585.0,2441.77701685
20700.0,-0.0130767,5.692762613296509,2.78154,1.15746,-0.0807599,5.732975006103516,16.1439,0.974252,20,10700.0,0.744005336237,28.76286220550537,0.294927,15075.0,2612.63755619
20500.0,-0.0312314,5.630788087844849,2.775,0.275326,-0.059922,5.693238735198975,16.0387,0.971167,20,14000.0,0.834513715944,34.45977258682251,0.10105,16985.0,1772.08210871
21000.0,-0.0371811,6.059780597686768,2.75939,0.0897162,-0.0429825,6.101701259613037,15.7902,0.96346,20,14000.0,0.904712273389,40.56855082511902,0.0123495,18870.0,1709.41510465
