ItrTime,NumTrajs,ExplainedVariance,MaxReturn,LossBefore,Entropy,StdReturn,LossAfter,AveragePolicyStd,Perplexity,MinReturn,MaxKL,AverageReturn,TotalExecTime,MeanKL,Time
4.9750988483428955,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.910528182983398,0.0,4.975097179412842
4.587933540344238,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.513859033584595,0.0,9.566143274307251
4.809427261352539,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.773230791091919,0.0,14.385295867919922
4.562785625457764,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.5038933753967285,0.0,18.957807064056396
4.620403051376343,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.576345205307007,0.0,23.593302965164185
4.4973976612091064,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.453099727630615,0.0,28.102034330368042
4.580757141113281,40,1,0.0,-0.0,2.57184,0.0,-0.0,0.876188,13.0899,0.0,0.0,0.0,4.5168983936309814,0.0,32.70452523231506
