LossBefore,ItrTime,MeanKL,ExplainedVariance,MinReturn,MaxKL,TotalExecTime,Perplexity,AverageReturn,Time,NumTrajs,LossAfter,StdReturn,Entropy,MaxReturn,AveragePolicyStd
-0.0223501,6.606224298477173,0.159513,0.979459176691,18900.0,0.546948,6.557394027709961,13.0471,20505.0,6.606218576431274,20,-0.0521763,708.148995622,2.56857,21500.0,0.87453
-0.0176531,6.915918827056885,0.00782452,0.98699208698,19600.0,0.0385786,6.829418659210205,12.7588,20865.0,13.526976346969604,20,-0.0230737,496.261020029,2.54622,21700.0,0.864714
-0.0189747,7.160180568695068,0.046797,0.982996146459,19800.0,0.144178,7.123682975769043,12.6467,21000.0,20.69175434112549,20,-0.0332376,563.914887195,2.53739,21700.0,0.860873
0.000303151,7.270817041397095,0.0123812,0.992526441804,20800.0,0.0701736,7.197492837905884,12.5272,21305.0,27.97964596748352,20,-0.00626575,222.429764195,2.52791,21800.0,0.856766
-0.0126614,7.137259244918823,0.0490395,0.992467981938,20900.0,0.18713,7.093984842300415,12.5291,21355.0,35.12810301780701,20,-0.0233332,224.666419387,2.52806,21800.0,0.856735
-0.022443,7.482424974441528,0.0304784,0.99130283301,20400.0,0.164639,7.4021525382995605,12.4501,21405.0,42.61833167076111,20,-0.032943,352.810147246,2.52173,21800.0,0.853994
0.0102215,6.998962640762329,0.00463457,0.993129150628,20800.0,0.0678315,6.949436187744141,12.3112,21280.0,49.63249754905701,20,0.00583159,198.997487421,2.51051,21700.0,0.84914
