MeanKL,LossBefore,MaxKL,ItrTime,AveragePolicyStd,MaxReturn,NumTrajs,ExplainedVariance,Entropy,AverageReturn,LossAfter,Time,StdReturn,TotalExecTime,MinReturn,Perplexity
0.0483046,-0.00909609,4.47229,17.530375957489014,0.999438,700.0,20,0.0424575227241,2.83651,35.0,-0.00924586,17.530369997024536,152.561463024,17.29284381866455,0.0,17.0561
0.0,-0.0,0.0,16.309760093688965,0.994818,0.0,20,1,2.82741,0.0,-0.0,33.85877060890198,0.0,15.945586919784546,0.0,16.9017
0.00108822,0.0248727,0.0074018,18.408766269683838,0.994818,1400.0,20,0.175713069215,2.82741,130.0,0.0220935,52.29583382606506,355.105618091,18.191365003585815,0.0,16.9017
0.154861,0.00807351,17.5623,16.729748249053955,1.00103,100.0,20,0.0790897522,2.83985,5.0,0.0233634,69.06804990768433,21.7944947177,16.361677885055542,0.0,17.1132
0.00576841,0.0114862,0.285645,16.199791431427002,1.00302,100.0,20,0.0319522678997,2.84389,5.0,0.0101391,85.29767990112305,21.7944947177,16.027878761291504,0.0,17.1824
0.0,-0.0,0.0,17.267038822174072,1.0059,0.0,20,1,2.84963,0.0,-0.0,102.5674479007721,0.0,17.06784677505493,0.0,17.2814
0.00616625,-0.00166076,1.30295,17.64926242828369,1.0059,500.0,20,0.162770398538,2.84963,40.0,-0.0020844,120.25106692314148,124.09673646,17.51259207725525,0.0,17.2814
