MaxKL,Time,StdReturn,NumTrajs,MaxReturn,ExplainedVariance,LossBefore,AveragePolicyStd,AverageReturn,Entropy,Perplexity,LossAfter,MinReturn,TotalExecTime,ItrTime,MeanKL
0.0,9.122688293457031,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,9.030680656433105,9.122693538665771,0.0
0.0,18.48173427581787,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,9.240639686584473,9.35552167892456,0.0
0.0,28.041242122650146,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,9.442307710647583,9.55602765083313,0.0
0.0,36.84036731719971,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,8.712520837783813,8.790719985961914,0.0
0.0,45.655534505844116,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,8.762628316879272,8.809327363967896,0.0
0.0,54.666157484054565,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,8.957336902618408,8.998770952224731,0.0
0.0,63.528493881225586,0.0,20,0.0,1,-0.0,0.87453,0.0,2.56857,13.0471,-0.0,0.0,8.802688837051392,8.851545810699463,0.0
