MeanKL,MaxReturn,TotalExecTime,MinReturn,AveragePolicyStd,LossAfter,LossBefore,AverageReturn,ItrTime,Entropy,StdReturn,MaxKL,Time,NumTrajs,Perplexity,ExplainedVariance
0.0,0.0,11.02663540840149,0.0,0.935103,-0.0,-0.0,0.0,11.116501331329346,2.7007,0.0,0.0,11.11649489402771,20,14.8902,1
0.0,0.0,10.789458274841309,0.0,0.935103,-0.0,-0.0,0.0,10.934281349182129,2.7007,0.0,0.0,22.05386233329773,20,14.8902,1
0.0,0.0,10.811636447906494,0.0,0.935103,-0.0,-0.0,0.0,10.859853506088257,2.7007,0.0,0.0,32.91717529296875,20,14.8902,1
0.0,0.0,10.820816278457642,0.0,0.935103,-0.0,-0.0,0.0,10.88660478591919,2.7007,0.0,0.0,43.80758762359619,20,14.8902,1
0.0,0.0,10.459692239761353,0.0,0.935103,-0.0,-0.0,0.0,10.538821935653687,2.7007,0.0,0.0,54.35096549987793,20,14.8902,1
0.0,0.0,10.388060092926025,0.0,0.935103,-0.0,-0.0,0.0,10.427826404571533,2.7007,0.0,0.0,64.78232645988464,20,14.8902,1
0.0,0.0,10.62538456916809,0.0,0.935103,-0.0,-0.0,0.0,10.690461158752441,2.7007,0.0,0.0,75.47853541374207,20,14.8902,1
