ItrTime,MaxReturn,MaxKL,MinReturn,LossBefore,ExplainedVariance,AveragePolicyStd,StdReturn,Entropy,LossAfter,TotalExecTime,Time,AverageReturn,Perplexity,MeanKL,NumTrajs
19.384898900985718,0.0,0.0,0.0,-0.0,1,0.92455,0.0,2.67957,-0.0,19.280094623565674,19.38489317893982,0.0,14.5788,0.0,20
19.337077379226685,0.0,0.0,0.0,-0.0,1,0.92455,0.0,2.67957,-0.0,19.179226636886597,38.72721457481384,0.0,14.5788,0.0,20
19.371381282806396,200.0,0.214441,0.0,-0.0111459,0.080756375194,0.92455,43.5889894354,2.67957,-0.0239233,19.289236307144165,58.10244393348694,10.0,14.5788,0.0428337,20
19.66304087638855,900.0,0.198527,0.0,0.00895297,0.13332017713,0.921914,203.469899494,2.67399,0.00426223,19.51860237121582,77.77748394012451,60.0,14.4977,0.00710511,20
19.708221197128296,1600.0,0.609337,0.0,-0.0201905,0.144700967708,0.924051,400.49968789,2.67847,-0.0350103,19.604853630065918,97.50449967384338,140.0,14.5628,0.0514866,20
18.936437368392944,2100.0,0.956756,0.0,-0.0209,0.469683193553,0.919417,592.347026666,2.66837,-0.0405566,18.85231113433838,116.4468686580658,625.0,14.4165,0.110495,20
19.821832180023193,2300.0,1.03003,0.0,-0.0143821,0.627597878057,0.914499,663.777071011,2.65792,-0.0248846,19.719547510147095,136.28647994995117,980.0,14.2666,0.0675597,20
