StdReturn,ExplainedVariance,Entropy,NumTrajs,ItrTime,MaxKL,Perplexity,Time,LossBefore,MaxReturn,TotalExecTime,AveragePolicyStd,MinReturn,LossAfter,MeanKL,AverageReturn
4551.57939621,0.480260570676,3.08155,20,23.524900913238525,1.62971,21.7921,23.524895429611206,0.00956182,16700.0,23.404345989227295,1.12957,0.0,0.00726179,0.0150218,3375.0
3494.06282142,0.478130471079,3.09111,20,27.650166273117065,4.96947,22.0015,51.18245840072632,0.00871697,9900.0,27.530802011489868,1.13507,0.0,0.00859571,0.0151732,4505.0
2142.40519043,0.298731432478,3.09547,20,25.58836054801941,0.221515,22.0976,76.77361559867859,0.00607825,6800.0,25.465165853500366,1.13754,0.0,0.00235894,0.00231838,1490.0
3531.04446304,0.352393546783,3.09851,20,25.132091283798218,13.3814,22.1648,101.91357350349426,-0.00272745,12300.0,25.05149793624878,1.13927,0.0,-0.00218482,0.0242133,3715.0
4038.44029298,0.435500119359,3.09714,20,24.284989595413208,0.587196,22.1347,126.2044951915741,-0.00586056,12300.0,24.201426029205322,1.13846,0.0,-0.0109726,0.0114903,4000.0
6115.75833401,0.55317765263,3.09421,20,26.586334466934204,0.453725,22.0699,152.8024399280548,0.0116706,16800.0,26.49247455596924,1.13682,0.0,0.00546627,0.0107993,5350.0
5455.76759036,0.413488206659,3.10005,20,23.813671112060547,0.0668425,22.199,176.6328318119049,-0.00503619,18800.0,23.745497703552246,1.1403,0.0,-0.00666954,0.000657069,3040.0
