AverageReturn,MaxKL,Entropy,Time,LossBefore,MeanKL,MinReturn,NumTrajs,LossAfter,Perplexity,MaxReturn,TotalExecTime,StdReturn,AveragePolicyStd,ItrTime,ExplainedVariance
860.0,1.05968,2.64941,12.28932809829712,0.0127761,0.285066,0.0,20,-0.038927,14.1457,3000.0,12.134054183959961,871.435597161,0.917354,12.289334297180176,0.182354908872
18950.0,0.19417,2.66219,24.173049211502075,-0.00756506,0.0863039,12100.0,20,-0.036591,14.3276,22900.0,11.777297258377075,2511.67274938,0.924064,11.873901605606079,0.822087717239
20815.0,0.0539295,2.65841,35.95090913772583,0.0119314,0.00552151,19300.0,20,0.00618966,14.2735,23000.0,11.696174621582031,1056.5391616,0.922707,11.772801876068115,0.966754705766
21060.0,0.524029,2.66437,47.37581777572632,-0.0169807,0.0837497,18600.0,20,-0.0429659,14.3589,23000.0,11.330056428909302,1321.51428293,0.925403,11.415154933929443,0.953427891002
20960.0,0.377515,2.65588,59.025306940078735,-0.0176942,0.143207,19200.0,20,-0.0494386,14.2376,22700.0,11.598725318908691,954.14883535,0.922024,11.645666599273682,0.949896164112
22280.0,0.258358,2.64704,71.17225670814514,-0.0110777,0.0294284,19900.0,20,-0.0250669,14.1121,22900.0,12.073699474334717,765.245058788,0.917469,12.138462543487549,0.981120900438
22215.0,0.409817,2.6415,82.90157318115234,-0.00520536,0.0274045,20600.0,20,-0.0163559,14.0342,22700.0,11.625362873077393,520.840666615,0.914962,11.721003532409668,0.987941480586
